pedido_id,cliente_id,vendedor_id,data_pedido,canal,status,valor_total
22060,2337,42,2024-12-25,Visita,Entregue,296.15
22061,2337,42,2025-03-24,Visita,Entregue,2496.18
22062,2337,42,2025-07-02,WhatsApp,Entregue,5122.89
22063,2337,42,2025-10-30,WhatsApp,Faturado,2872.31
22064,2337,42,2026-02-02,App,Entregue,850.58
22065,2337,42,2026-05-20,Visita,Cancelado,0.00
22066,2338,12,2025-07-29,Visita,Entregue,857.98
22067,2338,12,11/09/2025,App,Entregue,5019.71
22068,2338,12,23/10/2025,Visita,Entregue,4838.96
22069,2338,12,2025-12-05,App,Entregue,1727.89
22070,2338,12,2026-01-23,WhatsApp,Faturado,2277.41
22071,2338,12,2026-04-03,Visita,Faturado,3499.86
22072,2338,12,2026-06-05,App,Faturado,4401.67
22073,2338,12,07/08/2026,Visita,Cancelado,0.00
22074,2339,15,2024-09-10,Telefone,Entregue,2824.67
22075,2340,6,23/01/2025,App,Entregue,4891.83
22076,2340,6,2025-03-03,WhatsApp,Entregue,3597.27
22077,2340,6,2025-05-06,App,Entregue,5042.42
22078,2340,6,2025-07-17,WhatsApp,Entregue,1929.92
22079,2340,6,2025-08-27,Telefone,Faturado,2415.72
22080,2340,6,2025-10-24,Visita,Faturado,3529.86
22081,2340,6,19/12/2025,WhatsApp,Faturado,1929.12
22082,2340,6,2026-02-16,Visita,Faturado,2069.95
22083,2340,6,2026-03-21,Visita,Entregue,4124.10
22084,2340,6,11/05/2026,Visita,Em separação,2484.14
22085,2340,6,2026-07-22,Visita,Entregue,6215.87
22086,2341,22,2024-09-18,WhatsApp,Faturado,1252.13
22087,2341,22,2024-12-17,App,Entregue,1611.82
22088,2341,22,2025-03-31,Telefone,Faturado,831.68
22089,2341,22,2025-08-08,Telefone,Entregue,2610.96
22090,2341,22,03/11/2025,WhatsApp,Entregue,5455.54
22091,2341,22,2026-03-12,Visita,Entregue,120.48
22092,2341,22,2026-06-04,Telefone,Entregue,2802.27
22093,2341,22,2026-08-04,Visita,Entregue,2235.23
22094,2342,8,2024-09-09,Telefone,Entregue,367.17
22095,2342,8,03/02/2025,Visita,Entregue,638.89
22096,2342,8,2025-05-21,Visita,Entregue,3101.46
22097,2342,8,2025-09-26,App,Entregue,254.09
22098,2342,8,2025-12-11,Visita,Faturado,64.04
22099,2342,8,2026-03-31,WhatsApp,Faturado,413.66
22100,2342,8,2026-07-22,Visita,Faturado,3294.38
22101,2343,21,2024-09-26,WhatsApp,Faturado,1772.28
22102,2343,21,2024-11-27,Visita,Entregue,814.10
22103,2343,21,2024-12-31,App,Faturado,330.45
22104,2343,21,2025-02-10,Visita,Entregue,3515.17
22105,2343,21,2025-04-21,App,Entregue,10205.25
22106,2343,21,2025-05-23,WhatsApp,Entregue,3818.53
22107,2343,21,2025-08-06,App,Entregue,4113.61
22108,2343,21,2025-09-20,App,Entregue,3678.89
22109,2343,21,2025-11-17,WhatsApp,Faturado,2446.04
22110,2343,21,2026-01-06,Telefone,Entregue,420.25
22111,2343,21,2026-02-09,App,Entregue,865.25
22112,2343,21,2026-04-08,Telefone,Entregue,4203.89
22113,2343,21,2026-06-01,Visita,Faturado,-2451.43
22114,2343,21,2026-07-06,Telefone,Entregue,1457.29
22115,2343,21,21/08/2026,Visita,Entregue,968.96
22116,2344,28,2024-09-05,Visita,Faturado,1803.42
22117,2344,28,2025-01-23,Visita,Faturado,1017.17
22118,2344,28,2025-06-04,Telefone,Faturado,783.04
22119,2344,28,04/10/2025,Visita,Entregue,3241.01
22120,2344,28,04/02/2026,WhatsApp,Entregue,347.85
22121,2344,28,2026-05-27,Telefone,Faturado,3759.63
22122,2345,30,2024-09-19,Visita,Faturado,2633.14
22123,2345,30,2025-01-22,Telefone,Entregue,594.90
22124,2345,30,2025-05-22,Telefone,Entregue,1282.63
22125,2345,30,2025-08-18,Telefone,Entregue,2277.02
22126,2345,30,26/11/2025,Telefone,Entregue,1136.34
22127,2345,30,2026-02-09,Telefone,Faturado,3349.97
22128,2345,30,2026-06-08,App,Entregue,1579.29
22129,2346,13,2024-09-01,Visita,Entregue,1189.91
22130,2346,13,2025-01-02,Visita,Entregue,236.83
22131,2346,13,2025-03-24,App,Entregue,1064.65
22132,2346,13,2025-06-06,App,Faturado,840.75
22133,2346,13,2025-09-29,Telefone,Faturado,2393.28
22134,2346,13,2026-01-09,App,Faturado,664.60
22135,2346,13,2026-04-30,Visita,Entregue,1012.62
22136,2346,13,2026-07-22,WhatsApp,Entregue,848.11
22137,2347,5,2024-10-02,Telefone,Faturado,1242.16
22138,2347,5,2025-02-03,Telefone,Entregue,1767.48
22139,2347,29,17/04/2025,Visita,Faturado,5565.99
22140,2347,29,2025-06-24,Visita,Entregue,1153.69
22141,2347,29,2025-11-01,Visita,Faturado,884.16
22142,2347,29,2025-12-29,WhatsApp,Faturado,4002.22
22143,2347,29,2026-04-03,Visita,Entregue,549.59
22144,2347,29,2026-07-17,Visita,Faturado,1667.41
22145,2348,30,2024-09-19,WhatsApp,Entregue,1279.12
22146,2348,30,2024-11-18,WhatsApp,Entregue,3968.14
22147,2348,30,2025-01-14,Visita,Entregue,502.16
22148,2348,30,2025-04-25,WhatsApp,Entregue,2791.32
22149,2348,30,2025-09-01,WhatsApp,Entregue,948.95
22150,2348,30,2025-12-08,Visita,Faturado,599.48
22151,2348,30,2026-02-16,App,Faturado,1177.85
22152,2348,30,2026-06-02,Visita,Faturado,1354.47
22153,2349,36,2024-09-27,WhatsApp,Entregue,5627.65
22154,2349,36,2024-11-15,App,Entregue,5102.91
22155,2349,36,2025-01-02,Visita,Faturado,1415.70
22156,2349,36,2025-02-20,Visita,Entregue,3091.05
22157,2349,36,2025-03-28,App,Cancelado,0.00
22158,2349,36,2025-05-22,WhatsApp,Entregue,3547.03
22159,2349,36,2025-07-06,WhatsApp,Faturado,4092.35
22160,2349,36,2025-08-18,WhatsApp,Faturado,362.03
22161,2349,36,2025-10-06,App,Entregue,3349.65
22162,2349,36,2025-11-25,Visita,Entregue,8960.91
22163,2349,36,26/01/2026,App,Cancelado,0.00
22164,2349,36,2026-03-13,App,Entregue,1691.94
22165,2349,36,2026-05-02,Telefone,Faturado,1783.73
22166,2349,36,2026-07-07,Telefone,Faturado,5004.28
22167,2349,36,2026-08-19,Telefone,Faturado,2365.16
22168,2350,32,2024-09-11,Visita,Faturado,4875.97
22169,2350,32,2024-10-04,App,Faturado,10578.71
22170,2350,32,2024-10-28,WhatsApp,Entregue,10927.48
22171,2350,32,2024-12-02,Visita,Faturado,4883.27
22172,2350,32,2025-01-14,Telefone,Faturado,11242.99
22173,2350,32,2025-01-31,Visita,Entregue,3510.69
22174,2350,32,04/03/2025,WhatsApp,Entregue,7967.74
22175,2350,32,2025-04-03,Telefone,Entregue,16958.09
22176,2350,32,2025-05-08,App,Entregue,2107.61
22177,2350,32,2025-06-09,WhatsApp,Entregue,18709.11
22178,2350,32,2025-06-26,Telefone,Faturado,12708.19
22179,2351,41,06/09/2024,App,Entregue,697.52
22180,2351,41,2024-11-15,Telefone,Entregue,1108.77
22181,2351,41,2025-01-22,WhatsApp,Entregue,1570.67
22182,2351,41,2025-05-01,Telefone,Em separação,1095.46
22183,2351,41,2025-07-25,Visita,Entregue,1070.86
22184,2351,41,2025-11-09,Visita,Entregue,1972.46
22185,2351,41,11/02/2026,Telefone,Entregue,1881.02
22186,2351,41,04/05/2026,Visita,Faturado,1033.22
22187,2351,41,2026-07-23,WhatsApp,Entregue,898.27
22188,2352,42,2024-09-27,Visita,Entregue,782.76
22189,2352,42,2024-11-08,Telefone,Entregue,1914.78
22190,2352,42,2025-01-27,Visita,Faturado,2342.01
22191,2352,42,2025-03-28,Visita,Entregue,1720.59
22192,2352,42,27/05/2025,Visita,Faturado,5571.39
22193,2352,42,2025-07-29,Visita,Entregue,1030.96
22194,2352,42,2025-09-18,WhatsApp,Entregue,5312.56
22195,2352,42,2025-11-11,App,Entregue,4623.51
22196,2352,42,2025-12-25,App,Entregue,3507.59
22197,2352,42,2026-01-28,WhatsApp,Entregue,1911.97
22198,2352,42,2026-03-02,Telefone,Entregue,2916.96
22199,2352,42,2026-04-03,Visita,Entregue,7679.11
22200,2352,42,2026-05-13,Telefone,Cancelado,0.00
22201,2352,42,2026-07-15,WhatsApp,Entregue,913.68
22202,2353,32,2024-09-25,App,Entregue,2311.91
22203,2353,32,2024-12-10,Visita,Faturado,2334.58
22204,2353,32,2025-02-19,Visita,Entregue,208.32
22205,2353,32,2025-06-09,Visita,Entregue,6696.29
22206,2353,32,2025-09-19,Visita,Entregue,-197.97
22207,2353,32,2026-01-06,Visita,Faturado,993.52
22208,2353,32,2026-03-25,WhatsApp,Faturado,1239.02
22209,2353,32,2026-06-04,Visita,Faturado,2025.72
22210,2353,32,2026-08-21,Telefone,Entregue,2524.31
22211,2354,19,2025-12-24,WhatsApp,Faturado,1101.83
22212,2354,19,2026-04-14,Visita,Entregue,2655.78
22213,2354,19,2026-07-28,Visita,Entregue,1273.58
22214,2355,24,2024-09-18,App,Faturado,477.85
22215,2355,24,2024-12-24,Visita,Entregue,1201.84
22216,2355,24,2025-04-05,App,Entregue,1833.11
22217,2355,24,2025-07-15,App,Entregue,659.04
22218,2355,24,2025-10-02,WhatsApp,Cancelado,0.00
22219,2355,24,2026-02-10,WhatsApp,Entregue,1439.54
22220,2355,24,2026-06-19,Visita,Entregue,1187.33
22221,2357,9,2024-09-17,WhatsApp,Em separação,2046.70
22222,2357,9,2024-12-23,App,Faturado,2250.15
22223,2357,9,2025-03-17,Visita,Entregue,3773.06
22224,2357,9,2025-05-21,Visita,Entregue,3394.49
22225,2357,9,2025-08-19,App,Faturado,1283.72
22226,2357,9,2025-11-07,App,Entregue,2324.63
22227,2357,9,2026-01-15,Visita,Entregue,872.63
22228,2357,9,2026-03-19,App,Entregue,2198.76
22229,2357,9,06/07/2026,Visita,Entregue,419.09
22230,2358,7,2024-09-02,Visita,Entregue,11924.45
22231,2358,7,2024-10-10,Telefone,Entregue,13557.56
22232,2358,7,2024-11-15,Visita,Faturado,6296.43
22233,2358,7,2024-12-05,Visita,Faturado,2776.58
22234,2358,7,2025-01-16,App,Entregue,5159.07
22235,2358,7,2025-02-08,Visita,Faturado,8793.72
22236,2358,7,26/03/2025,Visita,Faturado,7111.46
22237,2358,7,2025-04-21,Visita,Entregue,12175.43
22238,2358,7,22/05/2025,Visita,Entregue,4737.71
22239,2358,7,2025-06-13,Visita,Faturado,4940.41
22240,2358,7,25/07/2025,Telefone,Entregue,4958.55
22241,2358,7,2025-08-15,Telefone,Entregue,15912.25
22242,2358,7,2025-09-12,Visita,Faturado,8236.72
22243,2358,7,2025-10-15,Visita,Faturado,13281.47
22244,2358,7,2025-11-07,WhatsApp,Faturado,4028.30
22245,2358,7,2025-11-27,App,Entregue,8208.43
22246,2358,7,2025-12-15,Visita,Entregue,5756.16
22247,2358,7,2026-01-12,App,Entregue,8279.16
22248,2358,7,2026-02-17,Visita,Entregue,4962.33
22249,2358,7,2026-03-18,WhatsApp,Faturado,4012.24
22250,2358,7,2026-04-04,Telefone,Faturado,6722.02
22251,2358,7,2026-04-20,Telefone,Entregue,3982.56
22252,2358,7,2026-05-13,Visita,Entregue,9498.50
22253,2358,7,2026-06-17,Visita,Entregue,5133.97
22254,2358,7,2026-07-09,WhatsApp,Faturado,4914.36
22255,2358,7,2026-08-12,App,Entregue,7929.86
22256,2360,33,2024-09-09,Telefone,Faturado,1073.12
22257,2360,33,2024-11-20,WhatsApp,Entregue,1687.80
22258,2360,33,2025-02-05,Telefone,Faturado,646.02
22259,2360,33,2025-04-01,Visita,Faturado,4078.26
22260,2360,33,2025-06-27,Visita,Faturado,3171.17
22261,2360,33,18/09/2025,App,Faturado,1339.54
22262,2360,33,2025-11-18,WhatsApp,Entregue,1752.57
22263,2360,33,2026-02-18,Visita,Entregue,4120.55
22264,2360,33,2026-04-24,Telefone,Entregue,4887.79
22265,2360,33,2026-07-29,Telefone,Entregue,1341.74
22266,2361,14,2024-09-19,Visita,Faturado,6385.37
22267,2361,14,2024-11-12,App,Entregue,2704.60
22268,2361,14,2024-12-17,Telefone,Faturado,589.87
22269,2361,14,2025-01-27,Visita,Faturado,404.03
22270,2361,14,2025-03-24,WhatsApp,Faturado,3305.12
22271,2361,14,2025-04-25,Visita,Entregue,3138.34
22272,2361,14,2025-06-02,Telefone,Em separação,9984.41
22273,2361,14,2025-07-08,Telefone,Faturado,3561.06
22274,2361,14,2025-09-02,Visita,Entregue,5863.42
22275,2361,14,2025-10-23,Visita,Entregue,4815.96
22276,2361,14,2025-12-03,Visita,Faturado,4119.06
22277,2361,14,2026-01-26,WhatsApp,Faturado,1023.73
22278,2361,14,2026-03-25,Visita,Entregue,2097.27
22279,2361,14,2026-05-22,Visita,Entregue,3459.88
22280,2361,14,2026-07-10,Telefone,Entregue,961.61
22281,2361,14,2026-08-24,Visita,Entregue,2401.92
22282,2362,34,2024-09-20,WhatsApp,Faturado,3832.76
22283,2362,34,04/11/2024,App,Entregue,5576.08
22284,2362,34,10/01/2025,WhatsApp,Faturado,2543.68
22285,2362,34,2025-03-05,Telefone,Entregue,1151.75
22286,2362,34,2025-04-17,Visita,Entregue,8454.37
22287,2362,34,2025-06-24,Telefone,Entregue,2380.10
22288,2362,34,26/08/2025,Visita,Entregue,3058.13
22289,2362,34,2025-10-21,WhatsApp,Entregue,7260.43
22290,2362,34,2025-12-23,Telefone,Entregue,5319.63
22291,2362,34,2026-02-11,Visita,Em separação,835.55
22292,2362,34,2026-04-06,Visita,Entregue,4588.91
22293,2362,34,2026-06-03,Visita,Faturado,2212.35
22294,2362,34,2026-08-12,App,Faturado,1188.91
22295,2363,22,2024-09-12,Visita,Entregue,640.40
22296,2363,22,2025-01-22,Telefone,Entregue,619.20
22297,2363,22,2025-04-20,App,Entregue,3399.37
22298,2363,22,2025-06-30,Visita,Entregue,860.78
22299,2363,22,2025-09-17,App,Faturado,1133.22
22300,2363,22,2025-12-06,Visita,Entregue,1073.91
22301,2363,22,2026-02-05,App,Em separação,1169.00
22302,2363,22,05/06/2026,Visita,Faturado,269.07
22303,2364,30,2024-09-12,Visita,Entregue,1756.07
22304,2364,30,2024-11-27,App,Faturado,3280.33
22305,2364,30,2025-04-04,Visita,Faturado,115.33
22306,2364,30,2025-06-02,WhatsApp,Faturado,3738.20
22307,2364,30,2025-08-01,App,Entregue,606.59
22308,2364,30,2025-12-02,Visita,Cancelado,0.00
22309,2364,30,2026-03-03,Visita,Faturado,1471.49
22310,2364,30,2026-05-09,Visita,Entregue,230.97
22311,2364,30,16/07/2026,WhatsApp,Faturado,904.59
22312,2365,41,2024-09-06,App,Faturado,2528.20
22313,2365,41,22/10/2024,App,Entregue,3371.07
22314,2365,41,2025-01-03,Telefone,Entregue,1480.93
22315,2365,41,2025-02-13,App,Entregue,1493.92
22316,2365,41,2025-04-23,Visita,Faturado,3400.70
22317,2365,41,2025-06-26,App,Faturado,2893.91
22318,2366,24,2024-09-19,Visita,Faturado,4377.94
22319,2366,24,2024-10-23,App,Entregue,15099.62
22320,2366,24,2024-11-23,Telefone,Faturado,6792.50
22321,2366,24,24/12/2024,Visita,Entregue,2662.67
22322,2366,24,2025-01-29,App,Entregue,1773.28
22323,2366,24,2025-02-24,Visita,Entregue,3748.57
22324,2366,24,2025-03-18,WhatsApp,Entregue,2928.61
22325,2366,24,2025-04-18,Visita,Faturado,15407.69
22326,2366,24,2025-05-30,Visita,Faturado,13764.13
22327,2366,24,2025-06-17,Visita,Entregue,11130.53
22328,2366,24,25/07/2025,WhatsApp,Entregue,6715.44
22329,2366,24,2025-08-25,App,Cancelado,0.00
22330,2366,24,19/09/2025,Visita,Faturado,4378.35
22331,2366,24,2025-10-30,Visita,Entregue,9825.86
22332,2366,24,2025-11-21,WhatsApp,Faturado,7663.98
22333,2366,24,2025-12-26,Visita,Entregue,4047.38
22334,2366,24,2026-01-20,WhatsApp,Entregue,1291.96
22335,2366,24,26/02/2026,Visita,Faturado,3595.16
22336,2366,24,2026-03-27,Telefone,Faturado,6236.44
22337,2366,24,2026-05-08,App,Entregue,3186.03
22338,2366,24,2026-06-15,Telefone,Entregue,25226.88
22339,2366,24,17/07/2026,Telefone,Entregue,7318.78
22340,2366,24,2026-08-17,Telefone,Entregue,1720.67
22341,2367,10,2024-09-21,App,Faturado,1738.12
22342,2367,10,2024-11-16,Visita,Entregue,1219.70
22343,2367,10,2025-03-13,WhatsApp,Faturado,2793.18
22344,2367,10,2025-07-07,Telefone,Faturado,1372.49
22345,2367,10,2025-09-29,Telefone,Entregue,2342.48
22346,2367,10,16/01/2026,Visita,Entregue,977.08
22347,2368,30,2024-09-10,Visita,Entregue,1965.62
22348,2368,30,2024-11-14,App,Em separação,5796.01
22349,2368,30,2025-01-16,Visita,Entregue,1722.01
22350,2368,30,2025-02-25,WhatsApp,Entregue,3938.42
22351,2368,30,2025-04-05,Telefone,Entregue,8121.49
22352,2368,30,2025-05-22,WhatsApp,Faturado,4162.78
22353,2368,30,2025-06-30,WhatsApp,Entregue,5122.98
22354,2368,30,2025-08-26,Telefone,Faturado,1477.76
22355,2368,30,2025-11-03,App,Entregue,2073.29
22356,2368,30,2025-12-26,Telefone,Faturado,2755.37
22357,2368,30,2026-02-11,Visita,Entregue,2338.07
22358,2368,30,2026-03-20,Telefone,Faturado,2608.42
22359,2368,30,2026-04-22,Visita,Faturado,2717.32
22360,2368,30,2026-06-10,Visita,Entregue,4552.93
22361,2368,30,05/08/2026,WhatsApp,Entregue,1823.11
22362,2369,28,2024-09-09,App,Entregue,1010.08
22363,2369,28,2025-01-13,App,Entregue,1101.21
22364,2369,28,2025-03-28,Visita,Entregue,1156.75
22365,2369,28,2025-06-20,Telefone,Entregue,946.83
22366,2369,28,2025-09-11,Telefone,Entregue,1620.90
22367,2369,28,2025-11-17,Visita,Faturado,1862.40
22368,2369,28,2026-03-25,Visita,Faturado,784.14
22369,2369,28,2026-05-26,App,Faturado,2613.00
22370,2369,28,2026-08-21,WhatsApp,Faturado,1249.29
22371,2370,16,2024-09-20,Visita,Faturado,8989.04
22372,2370,16,2024-10-22,Visita,Entregue,1516.86
22373,2370,16,2024-12-31,App,Entregue,899.58
22374,2370,16,2025-03-11,App,Cancelado,0.00
22375,2370,16,2025-05-13,Telefone,Entregue,9759.19
22376,2370,16,2025-06-27,Visita,Faturado,2352.15
22377,2370,16,2025-08-29,Telefone,Faturado,3541.58
22378,2370,16,2025-10-23,Visita,Faturado,4902.64
22379,2370,16,2025-11-24,Visita,Entregue,1539.30
22380,2370,16,2026-01-13,App,Cancelado,0.00
22381,2370,16,2026-03-16,App,Faturado,2553.31
22382,2370,16,2026-04-21,App,Entregue,3674.62
22383,2370,16,2026-06-19,Telefone,Entregue,2023.52
22384,2370,16,29/07/2026,Telefone,Faturado,501.48
22385,2371,20,2024-09-13,Telefone,Entregue,4886.42
22386,2371,20,2024-11-07,Telefone,Entregue,4794.25
22387,2371,20,2024-12-23,Visita,Entregue,1923.18
22388,2371,20,2025-02-01,Telefone,Entregue,815.07
22389,2371,11,2025-04-02,WhatsApp,Entregue,3843.97
22390,2371,11,2025-05-24,Visita,Entregue,8128.08
22391,2371,11,2025-07-01,Visita,Entregue,5970.53
22392,2371,11,2025-08-28,Visita,Entregue,4792.90
22393,2371,11,2025-10-21,App,Faturado,6494.59
22394,2371,11,2025-12-12,Visita,Entregue,2426.20
22395,2371,11,2026-02-13,WhatsApp,Entregue,2736.45
22396,2371,11,2026-04-06,Telefone,Entregue,2178.90
22397,2371,11,2026-06-06,Telefone,Entregue,3767.51
22398,2371,11,2026-07-28,Visita,Entregue,2307.21
22399,2372,36,2024-09-09,Visita,Faturado,1071.27
22400,2372,36,06/12/2024,App,Entregue,1844.86
22401,2372,36,2025-02-12,Visita,Entregue,686.39
22402,2372,5,2025-06-02,Visita,Entregue,3253.94
22403,2372,5,2025-08-12,Telefone,Faturado,2926.72
22404,2372,5,2025-10-15,Visita,Entregue,8854.70
22405,2372,5,2026-02-04,Visita,Entregue,693.48
22406,2372,5,2026-04-14,App,Entregue,3121.43
22407,2372,5,2026-06-22,App,Entregue,3811.17
22408,2373,13,2024-09-09,App,Em separação,3215.88
22409,2373,13,2024-11-08,Visita,Cancelado,0.00
22410,2373,13,2024-12-23,Visita,Faturado,1945.14
22411,2373,13,25/02/2025,Visita,Entregue,1403.61
22412,2373,13,2025-04-29,Telefone,Entregue,2551.43
22413,2373,13,2025-06-17,WhatsApp,Entregue,2372.56
22414,2373,13,2025-08-06,Telefone,Entregue,3019.11
22415,2373,13,2025-10-09,Visita,Entregue,7188.31
22416,2373,13,2025-12-15,WhatsApp,Faturado,1742.49
22417,2373,13,24/01/2026,App,Faturado,2779.27
22418,2373,14,2026-03-31,WhatsApp,Entregue,1136.82
22419,2373,14,07/05/2026,Visita,Faturado,1814.99
22420,2373,14,2026-06-08,App,Entregue,2055.59
22421,2373,14,13/08/2026,WhatsApp,Entregue,2620.94
22422,2374,12,12/09/2024,WhatsApp,Entregue,5957.48
22423,2374,12,30/09/2024,App,Entregue,10628.73
22424,2374,12,2024-11-06,Visita,Entregue,3256.13
22425,2374,12,2024-11-26,WhatsApp,Entregue,3707.86
22426,2374,20,2025-01-02,App,Entregue,5866.43
22427,2374,20,2025-02-11,WhatsApp,Faturado,3728.31
22428,2374,20,2025-03-18,Visita,Faturado,2414.06
22429,2374,20,2025-04-08,Telefone,Entregue,4217.55
22430,2374,20,2025-05-20,App,Em separação,10904.69
22431,2374,20,2025-06-11,Telefone,Em separação,6944.88
22432,2374,20,2025-07-09,Visita,Entregue,4989.97
22433,2374,20,2025-07-29,WhatsApp,Faturado,1834.81
22434,2374,20,2025-09-03,WhatsApp,Entregue,6144.00
22435,2374,20,2025-10-11,App,Entregue,5445.53
22436,2374,20,2025-11-06,Telefone,Faturado,9344.27
22437,2374,20,11/12/2025,Visita,Faturado,3151.43
22438,2374,20,2026-01-20,App,Entregue,6962.15
22439,2374,20,2026-02-11,Visita,Entregue,2695.15
22440,2374,20,2026-03-06,Telefone,Entregue,5532.40
22441,2374,20,2026-03-25,Telefone,Faturado,7605.57
22442,2374,20,2026-04-27,Visita,Faturado,7075.83
22443,2374,20,2026-05-28,Telefone,Entregue,2493.96
22444,2374,20,2026-06-22,App,Entregue,7566.74
22445,2374,20,20/07/2026,Visita,Faturado,11319.82
22446,2374,20,2026-08-06,App,Entregue,6684.03
22447,2374,20,2026-08-31,Visita,Entregue,4845.28
22448,2375,20,2024-09-20,Visita,Entregue,1252.68
22449,2375,20,2024-12-05,Visita,Faturado,220.56
22450,2375,20,2025-03-01,Visita,Faturado,127.13
22451,2375,20,2025-06-05,Telefone,Faturado,1397.22
22452,2375,20,2025-08-21,Telefone,Faturado,1773.29
22453,2375,20,2025-10-22,Visita,Em separação,2248.75
22454,2375,20,2025-12-22,Visita,Entregue,1368.80
22455,2375,20,2026-04-08,Visita,Entregue,3225.02
22456,2375,20,2026-06-25,Visita,Entregue,7349.37
22457,2376,1,2024-09-10,App,Entregue,604.45
22458,2376,1,2025-01-16,Visita,Faturado,67.71
22459,2376,1,2025-03-19,App,Entregue,3775.02
22460,2376,1,2025-07-12,WhatsApp,Faturado,3487.92
22461,2376,1,2025-09-12,Telefone,Faturado,903.63
22462,2376,1,2026-01-06,App,Faturado,1405.69
22463,2376,1,2026-04-21,WhatsApp,Entregue,3241.57
22464,2376,1,2026-08-12,Visita,Cancelado,0.00
22465,2377,1,2024-09-12,Visita,Faturado,5859.77
22466,2377,1,2024-12-04,Visita,Entregue,208.58
22467,2377,1,2025-03-06,Visita,Entregue,1889.03
22468,2377,1,15/07/2025,Telefone,Entregue,1269.71
22469,2377,1,2025-09-23,Telefone,Entregue,1457.02
22470,2377,1,2026-01-29,App,Faturado,1342.20
22471,2377,1,2026-04-23,Visita,Faturado,1526.32
22472,2377,1,2026-07-30,Telefone,Faturado,2651.01
22473,2378,14,2024-09-09,App,Faturado,1138.96
22474,2378,14,2024-12-23,App,Em separação,1529.72
22475,2379,18,19/09/2024,App,Entregue,4433.00
22476,2379,18,23/10/2024,App,Entregue,6213.27
22477,2379,18,2024-12-18,Visita,Entregue,1954.07
22478,2379,18,2025-02-24,Visita,Cancelado,0.00
22479,2379,18,2025-04-01,Visita,Entregue,2864.43
22480,2379,18,2025-05-10,WhatsApp,Entregue,2269.57
22481,2379,18,2025-07-05,Visita,Cancelado,0.00
22482,2379,18,2025-09-08,Telefone,Faturado,2210.71
22483,2379,18,2025-11-11,Visita,Entregue,-1931.00
22484,2379,18,2026-01-13,App,Faturado,3794.12
22485,2379,18,2026-02-24,Telefone,Faturado,3211.69
22486,2379,18,2026-04-03,WhatsApp,Faturado,3302.58
22487,2379,18,2026-05-29,App,Entregue,1232.71
22488,2379,18,2026-08-03,Visita,Faturado,1834.44
22489,2380,12,2024-10-01,Visita,Entregue,5012.30
22490,2380,12,2025-01-22,WhatsApp,Faturado,535.28
22491,2380,12,2025-05-09,Telefone,Faturado,936.12
22492,2380,12,13/08/2025,WhatsApp,Entregue,840.27
22493,2380,12,2025-11-03,WhatsApp,Faturado,3285.55
22494,2380,12,11/02/2026,Telefone,Cancelado,0.00
22495,2380,12,2026-04-10,Telefone,Faturado,1820.63
22496,2380,12,2026-07-16,App,Entregue,533.69
22497,2381,32,2025-09-10,Telefone,Entregue,1935.48
22498,2381,32,2025-11-18,Visita,Faturado,1941.96
22499,2381,32,2026-02-10,WhatsApp,Faturado,1057.38
22500,2381,32,2026-04-27,Telefone,Entregue,2600.75
22501,2381,32,2026-08-13,App,Faturado,1525.75
22502,2382,39,2025-06-04,WhatsApp,Entregue,3113.79
22503,2382,39,2025-10-06,Visita,Entregue,2948.89
22504,2382,39,2025-12-15,Visita,Entregue,714.63
22505,2382,39,2026-02-24,WhatsApp,Entregue,929.56
22506,2382,39,2026-05-06,WhatsApp,Em separação,3805.50
22507,2383,33,2024-09-09,Visita,Entregue,2711.27
22508,2383,33,2024-10-16,App,Entregue,6195.45
22509,2383,33,2024-12-11,Telefone,Em separação,2824.92
22510,2383,33,2025-02-20,Visita,Faturado,473.50
22511,2383,31,2025-04-28,Visita,Entregue,918.90
22512,2383,31,2025-06-30,Telefone,Entregue,7124.34
22513,2383,31,2025-08-15,Visita,Faturado,4696.10
22514,2383,31,29/09/2025,Visita,Faturado,1767.90
22515,2383,31,2025-11-25,Visita,Entregue,1688.92
22516,2383,31,2025-12-29,Visita,Entregue,3594.43
22517,2383,31,2026-02-23,WhatsApp,Em separação,3057.55
22518,2383,31,2026-04-04,Visita,Entregue,5933.65
22519,2383,31,2026-05-12,App,Entregue,6910.08
22520,2383,31,2026-06-23,WhatsApp,Entregue,4000.46
22521,2383,31,2026-08-14,Visita,Faturado,2935.58
22522,2384,12,2024-09-02,Telefone,Entregue,6207.95
22523,2384,12,2024-09-21,Visita,Entregue,4519.33
22524,2384,12,2024-10-25,WhatsApp,Entregue,13734.04
22525,2384,12,2024-11-19,Telefone,Faturado,10276.29
22526,2384,12,2024-12-27,App,Entregue,6215.63
22527,2384,12,2025-01-13,Visita,Faturado,4657.30
22528,2384,12,2025-02-20,Visita,Entregue,4609.86
22529,2384,12,2025-03-14,Visita,Faturado,9206.12
22530,2384,12,2025-04-14,Telefone,Cancelado,0.00
22531,2384,12,2025-05-15,Visita,Entregue,3424.91
22532,2384,12,2025-06-17,Visita,Faturado,19714.94
22533,2384,12,2025-07-10,Visita,Entregue,2975.13
22534,2384,12,2025-08-05,App,Faturado,8411.70
22535,2384,12,2025-09-08,App,Entregue,1936.62
22536,2384,12,26/09/2025,Visita,Entregue,3067.52
22537,2384,12,2025-11-05,Visita,Entregue,13313.99
