item_id,pedido_id,sku,quantidade,preco_praticado,desconto_pct,valor_bruto
146746,21524,SKU00183,3,572.68,0.00,1718.04
146747,21524,SKU00165,5,71.96,8.00,359.80
146748,21525,SKU00072,1,64.89,0.00,64.89
146749,21525,SKU00135,8,145.49,5.00,1163.92
146750,21525,SKU00264,10,138.37,0.00,1383.70
146751,21525,SKU00136,1,83.85,8.00,83.85
146752,21526,SKU00288,1,52.41,0.00,52.41
146753,21526,SKU00272,4,59.58,12.00,238.32
146754,21526,SKU00005,1,394.02,3.00,394.02
146755,21526,SKU00281,1,17.95,8.00,17.95
146756,21526,SKU00250,2,69.13,0.00,138.26
146757,21526,SKU00067,7,144.55,3.00,1011.85
146758,21526,SKU00285,1,33.59,0.00,33.59
146759,21526,SKU00033,2,259.43,0.00,518.86
146760,21526,SKU00184,2,222.66,8.00,445.32
146761,21527,SKU00088,2,76.59,3.00,153.18
146762,21527,SKU00187,3,151.22,0.00,453.66
146763,21527,SKU00048,7,119.91,0.00,839.37
146764,21527,SKU00256,2,61.78,12.00,123.56
146765,21528,SKU00116,3,143.23,8.00,429.69
146766,21528,SKU00084,3,203.29,0.00,609.87
146767,21528,SKU00137,6,86.79,0.00,520.74
146768,21528,SKU00006,3,223.42,12.00,670.26
146769,21528,SKU00020,12,99.33,3.00,1191.96
146770,21528,SKU00284,3,47.53,8.00,142.59
146771,21528,SKU00032,3,361.66,5.00,1084.98
146772,21528,SKU00129,9,87.80,0.00,790.20
146773,21528,SKU00268,6,82.48,3.00,494.88
146774,21529,SKU00029,3,132.58,8.00,397.74
146775,21529,SKU00265,1,64.75,0.00,64.75
146776,21529,SKU00281,7,19.51,0.00,136.57
146777,21529,SKU00008,4,288.17,5.00,1152.68
146778,21529,SKU00007,3,387.77,5.00,1163.31
146779,21529,SKU00046,6,251.13,12.00,1506.78
146780,21529,SKU00018,-4,246.95,3.00,-987.80
146781,21529,SKU00278,2,39.60,0.00,79.20
146782,21529,SKU00170,1,75.54,0.00,75.54
146783,21530,SKU00128,6,208.72,0.00,1252.32
146784,21530,SKU00151,3,55.59,0.00,166.77
146785,21530,SKU00024,1,396.99,3.00,396.99
146786,21530,SKU00067,1,149.02,0.00,149.02
146787,21530,SKU00169,2,41.50,18.00,83.00
146788,21530,SKU00071,6,188.09,0.00,1128.54
146789,21530,SKU00280,2,40.37,12.00,80.74
146790,21531,SKU00276,1,150.82,8.00,150.82
146791,21531,SKU00080,4,96.35,0.00,385.40
146792,21531,SKU00051,1,107.08,0.00,107.08
146793,21531,SKU00021,2,104.66,5.00,209.32
146794,21531,SKU00269,1,56.32,0.00,56.32
146795,21531,SKU00100,2,124.36,3.00,248.72
146796,21531,SKU00259,6,51.12,8.00,306.72
146797,21532,SKU00250,19,69.13,0.00,1313.47
146798,21532,SKU00079,2,48.78,3.00,97.56
146799,21532,SKU00155,9,90.94,3.00,818.46
146800,21532,SKU00233,3,44.16,5.00,132.48
146801,21532,SKU00249,3,105.39,0.00,316.17
146802,21532,SKU00162,2,47.16,0.00,94.32
146803,21532,SKU00199,5,154.00,0.00,770.00
146804,21532,SKU00004,12,296.35,3.00,3556.20
146805,21532,SKU00128,2,202.46,3.00,404.92
146806,21533,SKU00281,1,16.00,18.00,16.00
146807,21533,SKU00081,5,105.39,0.00,526.95
146808,21533,SKU00170,1,71.76,5.00,71.76
146809,21533,SKU00032,-7,380.70,0.00,-2664.90
146810,21533,SKU00087,1,52.88,0.00,52.88
146811,21533,SKU00174,1,481.05,12.00,481.05
146812,21533,SKU00289,1,22.98,0.00,22.98
146813,21533,SKU00251,1,55.89,0.00,55.89
146814,21533,SKU00165,2,78.22,0.00,156.44
146815,21534,SKU00119,7,90.78,5.00,635.46
146816,21534,SKU00019,2,332.50,3.00,665.00
146817,21534,SKU00184,3,229.92,5.00,689.76
146818,21534,SKU00071,7,178.69,5.00,1250.83
146819,21534,SKU00214,2,69.52,0.00,139.04
146820,21534,SKU00167,1,69.03,3.00,69.03
146821,21534,SKU00248,4,54.54,8.00,218.16
146822,21534,SKU00003,5,261.17,18.00,1305.85
146823,21535,SKU00023,2,110.48,5.00,220.96
146824,21535,SKU00209,2,51.28,12.00,102.56
146825,21535,SKU00024,2,396.99,3.00,793.98
146826,21535,SKU00229,4,42.10,5.00,168.40
146827,21535,SKU00120,2,72.38,12.00,144.76
146828,21535,SKU00109,4,151.39,0.00,605.56
146829,21535,SKU00220,6,57.90,12.00,347.40
146830,21535,SKU00039,1,132.57,12.00,132.57
146831,21535,SKU00219,4,30.44,5.00,121.76
146832,21536,SKU00082,1,246.17,5.00,246.17
146833,21536,SKU00053,-3,118.97,12.00,-356.91
146834,21536,SKU00086,4,240.74,0.00,962.96
146835,21536,SKU00194,4,399.75,0.00,1599.00
146836,21536,SKU00051,3,107.08,0.00,321.24
146837,21536,SKU00151,4,55.59,0.00,222.36
146838,21536,SKU00254,1,109.98,3.00,109.98
146839,21537,SKU00134,3,84.18,5.00,252.54
146840,21537,SKU00223,2,56.38,5.00,112.76
146841,21537,SKU00008,3,303.34,0.00,910.02
146842,21537,SKU00290,1,22.96,0.00,22.96
146843,21537,SKU00229,1,40.77,8.00,40.77
146844,21537,SKU00150,1,82.11,8.00,82.11
146845,21537,SKU00011,2,240.83,0.00,481.66
146846,21538,SKU00014,6,121.59,12.00,729.54
146847,21538,SKU00244,1,40.39,0.00,40.39
146848,21538,SKU00066,11,43.27,5.00,475.97
146849,21539,SKU00023,3,116.30,0.00,348.90
146850,21539,SKU00001,1,199.14,0.00,199.14
146851,21539,SKU00252,3,88.41,12.00,265.23
146852,21540,SKU00150,7,86.57,3.00,605.99
146853,21540,SKU00025,2,192.83,0.00,385.66
146854,21540,SKU00023,1,95.37,18.00,95.37
146855,21540,SKU00164,1,60.02,5.00,60.02
146856,21540,SKU00179,1,252.97,0.00,252.97
146857,21540,SKU00048,1,113.91,5.00,113.91
146858,21541,SKU00061,1,67.42,0.00,67.42
146859,21541,SKU00026,6,304.42,3.00,1826.52
146860,21541,SKU00239,4,14.87,3.00,59.48
146861,21542,SKU00214,1,66.04,5.00,66.04
146862,21542,SKU00127,1,81.26,0.00,81.26
146863,21542,SKU00193,2,666.45,3.00,1332.90
146864,21542,SKU00281,1,17.17,12.00,17.17
146865,21542,SKU00046,3,285.37,0.00,856.11
146866,21542,SKU00065,3,145.50,0.00,436.50
146867,21543,SKU00097,2,92.18,5.00,184.36
146868,21543,SKU00249,2,96.96,8.00,193.92
146869,21544,SKU00022,2,282.21,5.00,564.42
146870,21544,SKU00283,2,43.29,18.00,86.58
146871,21544,SKU00011,2,221.56,8.00,443.12
146872,21544,SKU00151,-1,51.14,8.00,-51.14
146873,21544,SKU00195,3,355.67,3.00,1067.01
146874,21544,SKU00013,1,169.97,5.00,169.97
146875,21545,SKU00140,6,139.37,12.00,836.22
146876,21545,SKU00007,3,395.93,3.00,1187.79
146877,21545,SKU00038,3,295.95,8.00,887.85
146878,21546,SKU00060,2,203.29,0.00,406.58
146879,21546,SKU00242,6,47.62,5.00,285.72
146880,21547,SKU00249,8,100.12,5.00,800.96
146881,21547,SKU00217,1,42.84,5.00,42.84
146882,21547,SKU00130,3,161.02,0.00,483.06
146883,21547,SKU00151,2,51.14,8.00,102.28
146884,21547,SKU00071,3,154.23,18.00,462.69
146885,21547,SKU00058,3,222.63,0.00,667.89
146886,21548,SKU00102,1,123.78,8.00,123.78
146887,21548,SKU00025,-2,158.12,18.00,-316.24
146888,21548,SKU00288,1,52.41,0.00,52.41
146889,21549,SKU00017,4,305.41,0.00,1221.64
146890,21549,SKU00137,4,86.79,0.00,347.16
146891,21549,SKU00208,1,75.83,5.00,75.83
146892,21549,SKU00115,2,57.67,0.00,115.34
146893,21549,SKU00077,1,186.04,3.00,186.04
146894,21549,SKU00171,4,95.23,0.00,380.92
146895,21550,SKU00074,1,178.95,0.00,178.95
146896,21550,SKU00147,16,88.72,0.00,1419.52
146897,21550,SKU00198,4,590.22,3.00,2360.88
146898,21550,SKU00065,3,133.86,8.00,401.58
146899,21550,SKU00240,4,16.11,0.00,64.44
146900,21550,SKU00177,3,353.83,0.00,1061.49
146901,21551,SKU00188,5,182.91,3.00,914.55
146902,21551,SKU00140,2,158.38,0.00,316.76
146903,21551,SKU00048,2,105.52,12.00,211.04
146904,21551,SKU00004,5,250.53,18.00,1252.65
146905,21551,SKU00272,5,65.67,3.00,328.35
146906,21552,SKU00213,1,54.02,3.00,54.02
146907,21552,SKU00187,4,151.22,0.00,604.88
146908,21552,SKU00001,2,199.14,0.00,398.28
146909,21552,SKU00289,2,22.98,0.00,45.96
146910,21552,SKU00121,7,53.54,0.00,374.78
146911,21553,SKU00201,3,187.25,12.00,561.75
146912,21553,SKU00287,4,35.41,0.00,141.64
146913,21553,SKU00064,3,173.22,3.00,519.66
146914,21553,SKU00245,5,31.14,0.00,155.70
146915,21553,SKU00081,1,100.12,5.00,100.12
146916,21553,SKU00020,3,94.21,8.00,282.63
146917,21554,SKU00159,3,68.55,0.00,205.65
146918,21554,SKU00209,1,55.36,5.00,55.36
146919,21554,SKU00058,4,222.63,0.00,890.52
146920,21554,SKU00234,10,39.98,3.00,399.80
146921,21555,SKU00049,2,415.38,0.00,830.76
146922,21555,SKU00132,2,74.72,3.00,149.44
146923,21555,SKU00100,3,128.21,0.00,384.63
146924,21555,SKU00291,3,36.28,3.00,108.84
146925,21555,SKU00234,11,41.22,0.00,453.42
146926,21555,SKU00275,3,69.11,5.00,207.33
146927,21556,SKU00110,1,129.86,0.00,129.86
146928,21556,SKU00011,3,211.93,12.00,635.79
146929,21556,SKU00164,3,63.18,0.00,189.54
146930,21556,SKU00104,1,48.47,8.00,48.47
146931,21556,SKU00281,3,19.51,0.00,58.53
146932,21556,SKU00286,1,35.87,3.00,35.87
146933,21557,SKU00125,1,81.07,3.00,81.07
146934,21557,SKU00220,1,65.80,0.00,65.80
146935,21558,SKU00144,1,55.48,3.00,55.48
146936,21558,SKU00086,5,197.41,18.00,987.05
146937,21559,SKU00163,3,30.05,18.00,90.15
146938,21559,SKU00153,4,71.58,0.00,286.32
146939,21559,SKU00041,1,364.12,0.00,364.12
146940,21560,SKU00292,1,49.53,0.00,49.53
146941,21560,SKU00250,1,69.13,0.00,69.13
146942,21560,SKU00218,1,48.99,12.00,48.99
146943,21560,SKU00099,1,130.14,0.00,130.14
146944,21560,SKU00083,1,44.78,3.00,44.78
146945,21561,SKU00209,9,58.27,0.00,524.43
146946,21561,SKU00026,1,298.14,5.00,298.14
146947,21562,SKU00151,1,53.92,3.00,53.92
146948,21562,SKU00239,5,14.87,3.00,74.35
146949,21562,SKU00282,3,21.94,5.00,65.82
146950,21562,SKU00188,2,188.57,0.00,377.14
146951,21562,SKU00190,1,634.15,3.00,634.15
146952,21563,SKU00159,6,68.55,0.00,411.30
146953,21563,SKU00171,2,90.47,5.00,180.94
146954,21563,SKU00100,4,117.95,8.00,471.80
146955,21563,SKU00107,1,90.89,3.00,90.89
146956,21563,SKU00050,1,242.04,0.00,242.04
146957,21564,SKU00281,2,16.00,18.00,32.00
146958,21564,SKU00165,4,71.96,8.00,287.84
146959,21564,SKU00137,2,84.19,3.00,168.38
146960,21564,SKU00081,1,92.74,12.00,92.74
146961,21565,SKU00240,1,16.11,0.00,16.11
146962,21565,SKU00144,9,55.48,3.00,499.32
146963,21565,SKU00177,6,353.83,0.00,2122.98
146964,21566,SKU00080,1,96.35,0.00,96.35
146965,21566,SKU00025,2,192.83,0.00,385.66
146966,21566,SKU00278,3,34.85,12.00,104.55
146967,21567,SKU00054,10,170.81,0.00,1708.10
146968,21567,SKU00090,4,48.82,18.00,195.28
146969,21567,SKU00292,3,47.05,5.00,141.15
146970,21568,SKU00023,1,110.48,5.00,110.48
146971,21568,SKU00264,3,127.30,8.00,381.90
146972,21569,SKU00031,8,231.55,12.00,1852.40
146973,21569,SKU00159,1,60.32,12.00,60.32
146974,21569,SKU00051,5,98.51,8.00,492.55
146975,21569,SKU00201,4,206.40,3.00,825.60
146976,21569,SKU00118,3,79.23,3.00,237.69
146977,21570,SKU00223,1,54.60,8.00,54.60
146978,21570,SKU00208,2,77.43,3.00,154.86
146979,21571,SKU00081,3,105.39,0.00,316.17
146980,21571,SKU00208,8,79.82,0.00,638.56
146981,21571,SKU00275,1,70.57,3.00,70.57
146982,21571,SKU00105,3,72.95,3.00,218.85
146983,21571,SKU00107,4,86.20,8.00,344.80
146984,21572,SKU00020,3,99.33,3.00,297.99
146985,21572,SKU00071,1,188.09,0.00,188.09
146986,21572,SKU00277,1,92.87,0.00,92.87
146987,21573,SKU00127,5,74.76,8.00,373.80
146988,21573,SKU00003,4,318.50,0.00,1274.00
146989,21573,SKU00008,8,248.74,18.00,1989.92
146990,21573,SKU00187,8,151.22,0.00,1209.76
146991,21573,SKU00063,3,99.89,18.00,299.67
146992,21574,SKU00227,2,17.98,5.00,35.96
146993,21574,SKU00195,8,348.34,5.00,2786.72
146994,21574,SKU00006,1,246.27,3.00,246.27
146995,21575,SKU00164,1,63.18,0.00,63.18
146996,21575,SKU00223,1,56.38,5.00,56.38
146997,21575,SKU00125,6,81.07,3.00,486.42
146998,21575,SKU00108,2,135.50,3.00,271.00
146999,21575,SKU00149,1,76.08,8.00,76.08
147000,21576,SKU00046,2,234.00,18.00,468.00
147001,21576,SKU00214,3,69.52,0.00,208.56
147002,21577,SKU00107,1,82.46,12.00,82.46
147003,21577,SKU00178,3,172.12,0.00,516.36
147004,21578,SKU00048,1,105.52,12.00,105.52
147005,21578,SKU00156,5,62.67,0.00,313.35
147006,21579,SKU00278,3,38.41,3.00,115.23
147007,21579,SKU00036,2,326.88,0.00,653.76
147008,21579,SKU00022,3,273.30,8.00,819.90
147009,21579,SKU00048,11,113.91,5.00,1253.01
147010,21579,SKU00260,3,119.32,0.00,357.96
147011,21579,SKU00185,8,321.83,18.00,2574.64
147012,21579,SKU00087,1,51.29,3.00,51.29
147013,21579,SKU00021,3,101.36,8.00,304.08
147014,21579,SKU00133,4,70.27,0.00,281.08
147015,21579,SKU00150,2,84.79,5.00,169.58
147016,21580,SKU00032,5,380.70,0.00,1903.50
147017,21580,SKU00033,1,259.43,0.00,259.43
147018,21580,SKU00220,1,65.80,0.00,65.80
147019,21580,SKU00110,1,129.86,0.00,129.86
147020,21580,SKU00233,5,45.09,3.00,225.45
147021,21580,SKU00286,3,36.98,0.00,110.94
147022,21580,SKU00288,3,46.12,12.00,138.36
147023,21580,SKU00196,1,246.68,8.00,246.68
147024,21580,SKU00258,3,127.90,5.00,383.70
147025,21581,SKU00052,1,344.19,5.00,344.19
147026,21581,SKU00140,1,158.38,0.00,158.38
147027,21581,SKU00177,1,311.37,12.00,311.37
147028,21581,SKU00185,1,372.85,5.00,372.85
147029,21581,SKU00288,1,52.41,0.00,52.41
147030,21582,SKU00022,5,297.06,0.00,1485.30
147031,21582,SKU00281,2,19.51,0.00,39.02
147032,21582,SKU00153,1,71.58,0.00,71.58
147033,21582,SKU00131,2,101.03,3.00,202.06
147034,21582,SKU00085,1,134.49,0.00,134.49
147035,21582,SKU00006,2,241.20,5.00,482.40
147036,21582,SKU00220,1,62.51,5.00,62.51
147037,21582,SKU00225,2,81.70,3.00,163.40
147038,21583,SKU00081,1,100.12,5.00,100.12
147039,21583,SKU00234,4,39.16,5.00,156.64
147040,21583,SKU00171,1,95.23,0.00,95.23
147041,21583,SKU00245,1,28.65,8.00,28.65
147042,21583,SKU00225,7,84.23,0.00,589.61
147043,21583,SKU00176,2,242.12,3.00,484.24
147044,21583,SKU00089,2,69.33,0.00,138.66
147045,21584,SKU00019,11,342.78,0.00,3770.58
147046,21584,SKU00184,1,234.76,3.00,234.76
147047,21584,SKU00271,6,121.87,3.00,731.22
147048,21584,SKU00255,1,140.95,12.00,140.95
147049,21584,SKU00223,2,59.35,0.00,118.70
147050,21584,SKU00230,2,64.62,0.00,129.24
147051,21584,SKU00060,7,193.13,5.00,1351.91
147052,21584,SKU00088,2,78.96,0.00,157.92
147053,21584,SKU00155,11,93.75,0.00,1031.25
147054,21585,SKU00163,1,36.65,0.00,36.65
147055,21585,SKU00190,10,575.31,12.00,5753.10
147056,21585,SKU00121,4,53.54,0.00,214.16
147057,21585,SKU00070,1,145.99,3.00,145.99
147058,21586,SKU00289,3,20.22,12.00,60.66
147059,21586,SKU00107,3,93.70,0.00,281.10
147060,21586,SKU00041,2,364.12,0.00,728.24
147061,21586,SKU00210,2,67.76,5.00,135.52
147062,21586,SKU00080,3,96.35,0.00,289.05
147063,21586,SKU00278,1,36.43,8.00,36.43
147064,21587,SKU00091,6,212.23,0.00,1273.38
147065,21587,SKU00221,3,61.44,3.00,184.32
147066,21587,SKU00070,9,138.47,8.00,1246.23
147067,21587,SKU00139,9,113.96,0.00,1025.64
147068,21587,SKU00119,3,95.56,0.00,286.68
147069,21587,SKU00212,3,78.51,8.00,235.53
147070,21587,SKU00109,2,143.82,5.00,287.64
147071,21587,SKU00112,3,36.38,18.00,109.14
147072,21588,SKU00005,-3,373.71,8.00,-1121.13
147073,21588,SKU00166,1,78.04,0.00,78.04
147074,21588,SKU00198,1,535.45,12.00,535.45
147075,21588,SKU00051,3,107.08,0.00,321.24
147076,21588,SKU00064,4,173.22,3.00,692.88
147077,21588,SKU00085,5,134.49,0.00,672.45
147078,21588,SKU00090,8,54.78,8.00,438.24
147079,21588,SKU00124,3,183.76,0.00,551.28
147080,21588,SKU00181,1,422.34,3.00,422.34
147081,21589,SKU00029,1,144.11,0.00,144.11
147082,21589,SKU00282,2,23.09,0.00,46.18
147083,21589,SKU00037,1,308.94,0.00,308.94
147084,21589,SKU00161,2,60.51,0.00,121.02
147085,21589,SKU00292,1,49.53,0.00,49.53
147086,21589,SKU00099,1,130.14,0.00,130.14
147087,21590,SKU00128,1,198.28,5.00,198.28
147088,21590,SKU00173,1,43.85,0.00,43.85
147089,21590,SKU00009,1,189.61,5.00,189.61
147090,21590,SKU00231,2,34.05,18.00,68.10
147091,21590,SKU00097,2,97.03,0.00,194.06
147092,21590,SKU00216,7,31.58,0.00,221.06
147093,21590,SKU00010,2,167.46,3.00,334.92
147094,21590,SKU00240,1,13.21,18.00,13.21
147095,21591,SKU00190,2,653.76,0.00,1307.52
147096,21591,SKU00128,2,202.46,3.00,404.92
147097,21591,SKU00225,1,81.70,3.00,81.70
147098,21591,SKU00199,1,149.38,3.00,149.38
147099,21591,SKU00077,7,191.79,0.00,1342.53
147100,21592,SKU00216,1,30.00,5.00,30.00
147101,21592,SKU00164,6,63.18,0.00,379.08
147102,21592,SKU00288,3,49.79,5.00,149.37
147103,21592,SKU00015,1,140.74,8.00,140.74
147104,21592,SKU00209,6,58.27,0.00,349.62
147105,21592,SKU00198,6,578.05,5.00,3468.30
147106,21592,SKU00025,3,192.83,0.00,578.49
147107,21592,SKU00210,1,69.19,3.00,69.19
147108,21592,SKU00033,1,251.65,3.00,251.65
147109,21592,SKU00098,1,125.67,18.00,125.67
147110,21593,SKU00009,16,183.62,8.00,2937.92
147111,21593,SKU00118,8,75.15,8.00,601.20
147112,21593,SKU00173,4,43.85,0.00,175.40
147113,21593,SKU00148,1,77.03,8.00,77.03
147114,21593,SKU00032,3,380.70,0.00,1142.10
147115,21593,SKU00155,8,89.06,5.00,712.48
147116,21593,SKU00207,3,84.01,0.00,252.03
147117,21594,SKU00005,2,357.46,12.00,714.92
147118,21594,SKU00161,1,53.25,12.00,53.25
147119,21594,SKU00145,1,54.64,12.00,54.64
147120,21594,SKU00199,3,135.52,12.00,406.56
147121,21594,SKU00075,2,247.74,3.00,495.48
147122,21595,SKU00287,2,31.16,12.00,62.32
147123,21595,SKU00271,23,115.59,8.00,2658.57
147124,21595,SKU00290,2,20.20,12.00,40.40
147125,21595,SKU00274,6,127.89,0.00,767.34
147126,21595,SKU00275,8,69.11,5.00,552.88
147127,21595,SKU00072,3,59.70,8.00,179.10
147128,21595,SKU00285,2,32.58,3.00,65.16
147129,21595,SKU00061,11,65.40,3.00,719.40
147130,21595,SKU00091,8,205.86,3.00,1646.88
147131,21595,SKU00256,2,70.21,0.00,140.42
147132,21595,SKU00197,11,193.95,5.00,2133.45
147133,21595,SKU00106,4,27.58,18.00,110.32
147134,21595,SKU00116,2,155.68,0.00,311.36
147135,21596,SKU00052,2,318.82,12.00,637.64
147136,21596,SKU00004,19,281.08,8.00,5340.52
147137,21596,SKU00010,6,172.64,0.00,1035.84
147138,21596,SKU00233,37,46.48,0.00,1719.76
147139,21596,SKU00239,3,13.49,12.00,40.47
147140,21596,SKU00284,6,50.11,3.00,300.66
147141,21597,SKU00127,3,81.26,0.00,243.78
147142,21597,SKU00199,3,141.68,8.00,425.04
147143,21597,SKU00143,8,83.65,3.00,669.20
147144,21597,SKU00109,8,143.82,5.00,1150.56
147145,21597,SKU00206,5,57.88,0.00,289.40
147146,21597,SKU00286,1,36.98,0.00,36.98
147147,21597,SKU00019,8,325.64,5.00,2605.12
147148,21597,SKU00275,3,72.75,0.00,218.25
147149,21597,SKU00194,-3,399.75,0.00,-1199.25
147150,21598,SKU00275,3,70.57,3.00,211.71
147151,21598,SKU00144,3,57.20,0.00,171.60
147152,21598,SKU00097,9,97.03,0.00,873.27
147153,21598,SKU00194,1,351.78,12.00,351.78
147154,21598,SKU00043,4,340.09,8.00,1360.36
147155,21598,SKU00265,1,61.51,5.00,61.51
147156,21598,SKU00209,3,58.27,0.00,174.81
147157,21599,SKU00090,1,59.54,0.00,59.54
147158,21599,SKU00151,4,52.81,5.00,211.24
147159,21599,SKU00178,2,158.35,8.00,316.70
147160,21599,SKU00265,5,56.98,12.00,284.90
147161,21599,SKU00239,2,13.49,12.00,26.98
147162,21599,SKU00058,7,222.63,0.00,1558.41
147163,21599,SKU00075,5,247.74,3.00,1238.70
147164,21599,SKU00289,1,18.84,18.00,18.84
147165,21599,SKU00020,1,94.21,8.00,94.21
147166,21599,SKU00278,2,39.60,0.00,79.20
147167,21599,SKU00203,5,277.21,8.00,1386.05
147168,21600,SKU00185,7,392.47,0.00,2747.29
147169,21600,SKU00163,1,36.65,0.00,36.65
147170,21600,SKU00231,-14,40.28,3.00,-563.92
147171,21600,SKU00074,2,170.00,5.00,340.00
147172,21600,SKU00257,1,78.95,12.00,78.95
147173,21600,SKU00291,5,34.41,8.00,172.05
147174,21600,SKU00259,1,53.90,3.00,53.90
147175,21600,SKU00196,1,235.95,12.00,235.95
147176,21600,SKU00182,5,303.98,3.00,1519.90
147177,21600,SKU00019,1,301.65,12.00,301.65
147178,21600,SKU00092,1,37.32,0.00,37.32
147179,21600,SKU00169,1,49.09,3.00,49.09
147180,21600,SKU00030,2,110.46,18.00,220.92
147181,21600,SKU00260,2,109.77,8.00,219.54
147182,21601,SKU00057,1,94.52,0.00,94.52
147183,21601,SKU00002,4,296.87,12.00,1187.48
147184,21601,SKU00088,1,69.48,12.00,69.48
147185,21601,SKU00255,4,160.17,0.00,640.68
147186,21601,SKU00248,4,56.32,5.00,225.28
147187,21601,SKU00282,1,23.09,0.00,23.09
147188,21601,SKU00106,4,31.95,5.00,127.80
147189,21601,SKU00197,1,193.95,5.00,193.95
147190,21601,SKU00225,4,74.12,12.00,296.48
147191,21601,SKU00096,4,101.58,0.00,406.32
147192,21601,SKU00094,1,130.15,0.00,130.15
147193,21601,SKU00048,6,119.91,0.00,719.46
147194,21601,SKU00109,1,143.82,5.00,143.82
147195,21601,SKU00187,1,133.07,12.00,133.07
147196,21602,SKU00008,12,248.74,18.00,2984.88
147197,21602,SKU00011,17,211.93,12.00,3602.81
147198,21602,SKU00080,17,96.35,0.00,1637.95
147199,21602,SKU00194,3,379.76,5.00,1139.28
147200,21602,SKU00259,4,55.57,0.00,222.28
147201,21602,SKU00256,3,68.10,3.00,204.30
147202,21603,SKU00284,1,51.66,0.00,51.66
147203,21603,SKU00028,9,106.70,0.00,960.30
147204,21603,SKU00110,1,119.47,8.00,119.47
147205,21603,SKU00068,1,152.75,8.00,152.75
147206,21603,SKU00256,3,70.21,0.00,210.63
147207,21603,SKU00069,3,68.58,0.00,205.74
147208,21603,SKU00209,12,58.27,0.00,699.24
147209,21603,SKU00198,9,608.47,0.00,5476.23
147210,21603,SKU00205,6,80.32,0.00,481.92
147211,21603,SKU00186,9,208.21,0.00,1873.89
147212,21603,SKU00091,1,212.23,0.00,212.23
147213,21603,SKU00088,1,78.96,0.00,78.96
147214,21603,SKU00179,12,252.97,0.00,3035.64
147215,21603,SKU00183,23,572.68,0.00,13171.64
147216,21603,SKU00263,3,118.05,8.00,354.15
147217,21603,SKU00006,3,241.20,5.00,723.60
147218,21604,SKU00147,3,84.28,5.00,252.84
147219,21604,SKU00129,10,83.41,5.00,834.10
147220,21604,SKU00116,8,155.68,0.00,1245.44
147221,21604,SKU00258,3,134.63,0.00,403.89
147222,21604,SKU00003,3,308.95,3.00,926.85
147223,21604,SKU00195,5,366.67,0.00,1833.35
147224,21605,SKU00041,1,353.20,3.00,353.20
147225,21605,SKU00162,2,47.16,0.00,94.32
147226,21605,SKU00198,2,590.22,3.00,1180.44
147227,21605,SKU00177,1,325.52,8.00,325.52
147228,21605,SKU00127,10,81.26,0.00,812.60
147229,21605,SKU00007,2,408.18,0.00,816.36
147230,21605,SKU00072,10,59.70,8.00,597.00
147231,21605,SKU00168,2,42.97,3.00,85.94
147232,21605,SKU00206,5,57.88,0.00,289.40
147233,21605,SKU00217,1,39.68,12.00,39.68
147234,21605,SKU00058,1,222.63,0.00,222.63
147235,21605,SKU00144,2,54.34,5.00,108.68
147236,21605,SKU00284,2,51.66,0.00,103.32
147237,21605,SKU00066,1,41.91,8.00,41.91
147238,21606,SKU00061,2,67.42,0.00,134.84
147239,21606,SKU00080,6,96.35,0.00,578.10
147240,21606,SKU00265,6,64.75,0.00,388.50
147241,21606,SKU00117,13,73.02,0.00,949.26
147242,21606,SKU00043,2,369.66,0.00,739.32
147243,21606,SKU00237,5,49.29,18.00,246.45
147244,21606,SKU00161,2,55.67,8.00,111.34
147245,21606,SKU00289,19,22.29,3.00,423.51
147246,21606,SKU00010,3,172.64,0.00,517.92
147247,21606,SKU00024,13,388.81,5.00,5054.53
147248,21606,SKU00205,10,80.32,0.00,803.20
147249,21607,SKU00222,3,39.75,18.00,119.25
147250,21607,SKU00031,13,263.12,0.00,3420.56
147251,21607,SKU00145,10,58.99,5.00,589.90
147252,21607,SKU00084,1,193.13,5.00,193.13
147253,21607,SKU00237,3,52.90,12.00,158.70
147254,21607,SKU00207,2,84.01,0.00,168.02
147255,21607,SKU00198,3,608.47,0.00,1825.41
147256,21607,SKU00250,10,69.13,0.00,691.30
147257,21607,SKU00093,5,119.54,0.00,597.70
147258,21607,SKU00253,5,122.40,0.00,612.00
147259,21607,SKU00028,3,106.70,0.00,320.10
147260,21607,SKU00139,2,113.96,0.00,227.92
147261,21607,SKU00241,2,27.18,3.00,54.36
147262,21607,SKU00053,5,118.97,12.00,594.85
147263,21607,SKU00213,5,55.69,0.00,278.45
147264,21607,SKU00133,3,68.16,3.00,204.48
147265,21608,SKU00004,4,268.86,12.00,1075.44
147266,21608,SKU00278,4,36.43,8.00,145.72
147267,21608,SKU00019,2,342.78,0.00,685.56
147268,21608,SKU00280,4,43.59,5.00,174.36
147269,21608,SKU00243,2,47.12,12.00,94.24
147270,21608,SKU00143,11,86.24,0.00,948.64
147271,21608,SKU00188,4,182.91,3.00,731.64
147272,21608,SKU00112,15,44.37,0.00,665.55
147273,21608,SKU00139,2,113.96,0.00,227.92
147274,21608,SKU00230,1,59.45,8.00,59.45
147275,21608,SKU00272,3,65.67,3.00,197.01
147276,21608,SKU00102,2,130.50,3.00,261.00
147277,21608,SKU00138,15,125.85,8.00,1887.75
147278,21608,SKU00244,2,37.16,8.00,74.32
