data_snapshot,sku,saldo,ruptura
2026-03-15,SKU00223,217,N
2026-03-15,SKU00128,87,N
2026-03-15,SKU00154,443,N
2026-03-15,SKU00116,357,N
2026-03-15,SKU00122,436,N
2026-03-15,SKU00241,628,N
2026-03-15,SKU00267,346,N
2026-03-15,SKU00097,524,N
2026-03-15,SKU00077,330,N
2026-03-15,SKU00253,532,N
2026-03-15,SKU00228,327,N
2026-03-15,SKU00042,130,N
2026-03-15,SKU00039,77,N
2026-03-15,SKU00240,707,N
2026-03-15,SKU00272,575,N
2026-03-15,SKU00046,320,N
2026-03-15,SKU00175,56,N
2026-03-15,SKU00063,441,N
2026-03-15,SKU00274,624,N
2026-03-15,SKU00257,132,N
2026-03-15,SKU00255,230,N
2026-03-15,SKU00142,0,S
2026-03-15,SKU00262,200,N
2026-03-15,SKU00038,233,N
2026-03-15,SKU00068,578,N
2026-03-15,SKU00219,551,N
2026-03-15,SKU00165,108,N
2026-03-15,SKU00145,650,N
2026-03-15,SKU00090,0,S
2026-03-15,SKU00273,472,N
2026-03-15,SKU00109,24,N
2026-03-15,SKU00218,416,N
2026-03-15,SKU00035,782,N
2026-03-15,SKU00209,173,N
2026-03-15,SKU00108,589,N
2026-03-15,SKU00174,0,S
2026-03-15,SKU00126,108,N
2026-03-15,SKU00196,189,N
2026-03-15,SKU00247,552,N
2026-03-15,SKU00276,75,N
2026-03-15,SKU00114,722,N
2026-03-15,SKU00030,211,N
2026-03-15,SKU00092,577,N
2026-03-15,SKU00236,48,N
2026-03-15,SKU00254,57,N
2026-03-15,SKU00284,331,N
2026-03-15,SKU00049,195,N
2026-03-15,SKU00149,0,S
2026-03-15,SKU00013,0,S
2026-03-15,SKU00263,171,N
2026-03-15,SKU00212,415,N
2026-03-15,SKU00096,742,N
2026-03-15,SKU00166,607,N
2026-03-15,SKU00130,281,N
2026-03-15,SKU00208,43,N
2026-03-15,SKU00088,687,N
2026-03-15,SKU00031,786,N
2026-03-15,SKU00023,319,N
2026-03-15,SKU00006,736,N
2026-03-15,SKU00089,347,N
2026-03-15,SKU00243,668,N
2026-03-15,SKU00043,784,N
2026-03-15,SKU00161,610,N
2026-03-15,SKU00055,70,N
2026-03-15,SKU00052,0,S
2026-03-15,SKU00167,295,N
2026-03-15,SKU00117,150,N
2026-03-15,SKU00134,359,N
2026-03-15,SKU00202,0,S
2026-03-15,SKU00085,0,S
2026-03-15,SKU00205,588,N
2026-03-15,SKU00234,307,N
2026-03-15,SKU00005,411,N
2026-03-15,SKU00210,608,N
2026-03-15,SKU00070,577,N
2026-03-15,SKU00002,580,N
2026-03-15,SKU00250,198,N
2026-03-15,SKU00185,186,N
2026-03-22,SKU00165,317,N
2026-03-22,SKU00119,551,N
2026-03-22,SKU00167,0,S
2026-03-22,SKU00001,344,N
2026-03-22,SKU00222,587,N
2026-03-22,SKU00004,153,N
2026-03-22,SKU00130,367,N
2026-03-22,SKU00087,681,N
2026-03-22,SKU00269,262,N
2026-03-22,SKU00158,530,N
2026-03-22,SKU00285,236,N
2026-03-22,SKU00073,703,N
2026-03-22,SKU00264,214,N
2026-03-22,SKU00019,0,S
2026-03-22,SKU00017,283,N
2026-03-22,SKU00155,690,N
2026-03-22,SKU00173,468,N
2026-03-22,SKU00209,211,N
2026-03-22,SKU00159,798,N
2026-03-22,SKU00190,788,N
2026-03-22,SKU00224,773,N
2026-03-22,SKU00052,0,S
2026-03-22,SKU00115,0,S
2026-03-22,SKU00240,682,N
2026-03-22,SKU00186,88,N
2026-03-22,SKU00076,529,N
2026-03-22,SKU00135,0,S
2026-03-22,SKU00283,453,N
2026-03-22,SKU00275,613,N
2026-03-22,SKU00120,0,S
2026-03-22,SKU00251,760,N
2026-03-22,SKU00281,727,N
2026-03-22,SKU00032,546,N
2026-03-22,SKU00291,394,N
2026-03-22,SKU00214,0,S
2026-03-22,SKU00117,0,S
2026-03-22,SKU00179,110,N
2026-03-22,SKU00053,249,N
2026-03-22,SKU00270,241,N
2026-03-22,SKU00102,716,N
2026-03-22,SKU00170,0,S
2026-03-22,SKU00231,547,N
2026-03-22,SKU00078,232,N
2026-03-22,SKU00013,564,N
2026-03-22,SKU00227,663,N
2026-03-22,SKU00051,617,N
2026-03-22,SKU00096,178,N
2026-03-22,SKU00075,648,N
2026-03-22,SKU00171,483,N
2026-03-22,SKU00027,117,N
2026-03-22,SKU00200,452,N
2026-03-22,SKU00085,551,N
2026-03-22,SKU00255,19,N
2026-03-22,SKU00241,698,N
2026-03-22,SKU00072,575,N
2026-03-22,SKU00029,0,S
2026-03-22,SKU00043,795,N
2026-03-22,SKU00003,0,S
2026-03-22,SKU00211,116,N
2026-03-22,SKU00278,779,N
2026-03-22,SKU00257,393,N
2026-03-22,SKU00099,253,N
2026-03-22,SKU00112,726,N
2026-03-22,SKU00193,602,N
2026-03-22,SKU00265,401,N
2026-03-22,SKU00008,742,N
2026-03-22,SKU00235,785,N
2026-03-22,SKU00146,565,N
2026-03-22,SKU00230,593,N
2026-03-22,SKU00147,497,N
2026-03-22,SKU00290,417,N
2026-03-22,SKU00024,466,N
2026-03-22,SKU00071,0,S
2026-03-22,SKU00129,641,N
2026-03-22,SKU00201,112,N
2026-03-22,SKU00050,399,N
2026-03-22,SKU00002,18,N
2026-03-22,SKU00058,570,N
2026-03-22,SKU00094,561,N
2026-03-22,SKU00012,705,N
2026-03-29,SKU00198,796,N
2026-03-29,SKU00254,671,N
2026-03-29,SKU00046,307,N
2026-03-29,SKU00239,523,N
2026-03-29,SKU00243,257,N
2026-03-29,SKU00025,650,N
2026-03-29,SKU00241,438,N
2026-03-29,SKU00130,472,N
2026-03-29,SKU00167,248,N
2026-03-29,SKU00213,668,N
2026-03-29,SKU00049,0,S
2026-03-29,SKU00292,447,N
2026-03-29,SKU00173,578,N
2026-03-29,SKU00177,341,N
2026-03-29,SKU00251,515,N
2026-03-29,SKU00169,621,N
2026-03-29,SKU00137,0,S
2026-03-29,SKU00116,105,N
2026-03-29,SKU00235,535,N
2026-03-29,SKU00027,479,N
2026-03-29,SKU00070,708,N
2026-03-29,SKU00143,688,N
2026-03-29,SKU00122,230,N
2026-03-29,SKU00132,0,S
2026-03-29,SKU00188,181,N
2026-03-29,SKU00286,546,N
2026-03-29,SKU00115,385,N
2026-03-29,SKU00123,128,N
2026-03-29,SKU00006,35,N
2026-03-29,SKU00170,645,N
2026-03-29,SKU00014,768,N
2026-03-29,SKU00043,655,N
2026-03-29,SKU00069,607,N
2026-03-29,SKU00216,244,N
2026-03-29,SKU00209,13,N
2026-03-29,SKU00141,204,N
2026-03-29,SKU00020,426,N
2026-03-29,SKU00197,166,N
2026-03-29,SKU00071,0,S
2026-03-29,SKU00061,578,N
2026-03-29,SKU00281,440,N
2026-03-29,SKU00288,0,S
2026-03-29,SKU00007,625,N
2026-03-29,SKU00267,460,N
2026-03-29,SKU00019,579,N
2026-03-29,SKU00268,270,N
2026-03-29,SKU00098,472,N
2026-03-29,SKU00240,49,N
2026-03-29,SKU00067,793,N
2026-03-29,SKU00231,46,N
2026-03-29,SKU00114,34,N
2026-03-29,SKU00155,272,N
2026-03-29,SKU00037,0,S
2026-03-29,SKU00184,686,N
2026-03-29,SKU00035,353,N
2026-03-29,SKU00087,762,N
2026-03-29,SKU00160,216,N
2026-03-29,SKU00109,115,N
2026-03-29,SKU00161,653,N
2026-03-29,SKU00236,0,S
2026-03-29,SKU00172,495,N
2026-03-29,SKU00001,197,N
2026-03-29,SKU00120,131,N
2026-03-29,SKU00201,353,N
2026-03-29,SKU00005,203,N
2026-03-29,SKU00284,565,N
2026-03-29,SKU00179,352,N
2026-03-29,SKU00222,514,N
2026-03-29,SKU00221,0,S
2026-03-29,SKU00021,0,S
2026-03-29,SKU00280,350,N
2026-03-29,SKU00009,626,N
2026-03-29,SKU00152,20,N
2026-03-29,SKU00017,33,N
2026-03-29,SKU00010,722,N
2026-03-29,SKU00145,77,N
2026-03-29,SKU00107,527,N
2026-03-29,SKU00030,176,N
2026-03-29,SKU00084,50,N
2026-03-29,SKU00259,624,N
2026-04-05,SKU00097,132,N
2026-04-05,SKU00168,431,N
2026-04-05,SKU00234,63,N
2026-04-05,SKU00170,337,N
2026-04-05,SKU00083,106,N
2026-04-05,SKU00235,524,N
2026-04-05,SKU00141,0,S
2026-04-05,SKU00057,627,N
2026-04-05,SKU00022,710,N
2026-04-05,SKU00253,352,N
2026-04-05,SKU00029,613,N
2026-04-05,SKU00239,0,S
2026-04-05,SKU00002,0,S
2026-04-05,SKU00094,148,N
2026-04-05,SKU00169,319,N
2026-04-05,SKU00026,281,N
2026-04-05,SKU00277,781,N
2026-04-05,SKU00276,674,N
2026-04-05,SKU00245,175,N
2026-04-05,SKU00288,1,N
2026-04-05,SKU00055,562,N
2026-04-05,SKU00079,0,S
2026-04-05,SKU00249,0,S
2026-04-05,SKU00122,595,N
2026-04-05,SKU00113,434,N
2026-04-05,SKU00120,0,S
2026-04-05,SKU00275,0,S
2026-04-05,SKU00278,107,N
2026-04-05,SKU00200,142,N
2026-04-05,SKU00025,676,N
2026-04-05,SKU00106,567,N
2026-04-05,SKU00046,725,N
2026-04-05,SKU00086,773,N
2026-04-05,SKU00175,155,N
2026-04-05,SKU00017,394,N
2026-04-05,SKU00179,0,S
2026-04-05,SKU00084,367,N
2026-04-05,SKU00068,34,N
2026-04-05,SKU00071,669,N
2026-04-05,SKU00077,277,N
2026-04-05,SKU00111,694,N
2026-04-05,SKU00274,748,N
2026-04-05,SKU00112,135,N
2026-04-05,SKU00196,80,N
2026-04-05,SKU00181,769,N
2026-04-05,SKU00039,0,S
2026-04-05,SKU00035,252,N
2026-04-05,SKU00199,0,S
2026-04-05,SKU00261,635,N
2026-04-05,SKU00240,748,N
2026-04-05,SKU00007,121,N
2026-04-05,SKU00042,402,N
2026-04-05,SKU00180,0,S
2026-04-05,SKU00188,392,N
2026-04-05,SKU00031,106,N
2026-04-05,SKU00232,0,S
2026-04-05,SKU00211,431,N
2026-04-05,SKU00156,340,N
2026-04-05,SKU00047,484,N
2026-04-05,SKU00058,608,N
2026-04-05,SKU00049,416,N
2026-04-05,SKU00208,386,N
2026-04-05,SKU00108,618,N
2026-04-05,SKU00076,769,N
2026-04-05,SKU00207,360,N
2026-04-05,SKU00266,545,N
2026-04-05,SKU00204,0,S
2026-04-05,SKU00006,333,N
2026-04-05,SKU00093,744,N
2026-04-05,SKU00222,402,N
2026-04-05,SKU00165,311,N
2026-04-05,SKU00137,560,N
2026-04-05,SKU00213,734,N
2026-04-05,SKU00252,531,N
2026-04-05,SKU00163,0,S
2026-04-05,SKU00018,242,N
2026-04-05,SKU00008,555,N
2026-04-05,SKU00263,618,N
2026-04-05,SKU00074,554,N
2026-04-05,SKU00195,614,N
2026-04-12,SKU00043,486,N
2026-04-12,SKU00240,0,S
2026-04-12,SKU00148,533,N
2026-04-12,SKU00033,255,N
2026-04-12,SKU00236,493,N
2026-04-12,SKU00237,491,N
2026-04-12,SKU00207,631,N
2026-04-12,SKU00139,0,S
2026-04-12,SKU00079,538,N
2026-04-12,SKU00223,702,N
2026-04-12,SKU00182,751,N
2026-04-12,SKU00020,122,N
2026-04-12,SKU00134,741,N
2026-04-12,SKU00209,326,N
2026-04-12,SKU00138,430,N
2026-04-12,SKU00103,268,N
2026-04-12,SKU00098,789,N
2026-04-12,SKU00249,601,N
2026-04-12,SKU00169,344,N
2026-04-12,SKU00158,28,N
2026-04-12,SKU00234,627,N
2026-04-12,SKU00136,544,N
2026-04-12,SKU00055,732,N
2026-04-12,SKU00174,0,S
2026-04-12,SKU00058,372,N
2026-04-12,SKU00137,95,N
2026-04-12,SKU00117,314,N
2026-04-12,SKU00290,382,N
2026-04-12,SKU00154,8,N
2026-04-12,SKU00107,638,N
2026-04-12,SKU00048,315,N
2026-04-12,SKU00193,568,N
2026-04-12,SKU00211,735,N
2026-04-12,SKU00187,760,N
2026-04-12,SKU00272,321,N
2026-04-12,SKU00189,561,N
2026-04-12,SKU00171,380,N
2026-04-12,SKU00191,596,N
2026-04-12,SKU00016,260,N
2026-04-12,SKU00037,203,N
2026-04-12,SKU00091,601,N
2026-04-12,SKU00142,749,N
2026-04-12,SKU00008,694,N
2026-04-12,SKU00222,337,N
2026-04-12,SKU00205,658,N
2026-04-12,SKU00140,400,N
2026-04-12,SKU00163,627,N
2026-04-12,SKU00188,424,N
2026-04-12,SKU00262,203,N
2026-04-12,SKU00035,474,N
2026-04-12,SKU00078,677,N
2026-04-12,SKU00265,371,N
2026-04-12,SKU00242,478,N
2026-04-12,SKU00282,114,N
2026-04-12,SKU00120,69,N
2026-04-12,SKU00228,793,N
2026-04-12,SKU00229,0,S
2026-04-12,SKU00284,310,N
2026-04-12,SKU00250,434,N
2026-04-12,SKU00013,140,N
2026-04-12,SKU00261,577,N
2026-04-12,SKU00258,513,N
2026-04-12,SKU00147,363,N
2026-04-12,SKU00144,243,N
2026-04-12,SKU00006,781,N
2026-04-12,SKU00004,215,N
2026-04-12,SKU00157,289,N
2026-04-12,SKU00110,397,N
2026-04-12,SKU00248,117,N
2026-04-12,SKU00152,250,N
2026-04-12,SKU00010,0,S
2026-04-12,SKU00038,401,N
2026-04-12,SKU00226,547,N
2026-04-12,SKU00044,26,N
2026-04-12,SKU00274,0,S
2026-04-12,SKU00195,368,N
2026-04-12,SKU00047,0,S
2026-04-12,SKU00206,262,N
2026-04-12,SKU00090,322,N
2026-04-12,SKU00012,81,N
2026-04-19,SKU00137,194,N
2026-04-19,SKU00256,675,N
2026-04-19,SKU00124,649,N
2026-04-19,SKU00201,0,S
2026-04-19,SKU00242,367,N
2026-04-19,SKU00166,308,N
2026-04-19,SKU00033,595,N
2026-04-19,SKU00215,640,N
2026-04-19,SKU00280,0,S
2026-04-19,SKU00040,595,N
2026-04-19,SKU00225,799,N
2026-04-19,SKU00252,62,N
2026-04-19,SKU00062,785,N
2026-04-19,SKU00057,376,N
2026-04-19,SKU00184,253,N
2026-04-19,SKU00146,397,N
2026-04-19,SKU00010,598,N
2026-04-19,SKU00250,135,N
2026-04-19,SKU00027,580,N
2026-04-19,SKU00221,153,N
2026-04-19,SKU00286,416,N
2026-04-19,SKU00248,71,N
2026-04-19,SKU00168,0,S
2026-04-19,SKU00145,685,N
2026-04-19,SKU00191,0,S
2026-04-19,SKU00048,0,S
2026-04-19,SKU00023,264,N
2026-04-19,SKU00011,525,N
2026-04-19,SKU00207,655,N
2026-04-19,SKU00210,790,N
2026-04-19,SKU00067,469,N
2026-04-19,SKU00232,0,S
2026-04-19,SKU00209,508,N
2026-04-19,SKU00071,151,N
2026-04-19,SKU00012,41,N
2026-04-19,SKU00161,267,N
2026-04-19,SKU00139,47,N
2026-04-19,SKU00229,331,N
2026-04-19,SKU00159,396,N
2026-04-19,SKU00278,0,S
2026-04-19,SKU00187,0,S
2026-04-19,SKU00216,0,S
2026-04-19,SKU00279,92,N
2026-04-19,SKU00038,422,N
2026-04-19,SKU00129,79,N
2026-04-19,SKU00009,439,N
2026-04-19,SKU00142,560,N
2026-04-19,SKU00021,581,N
2026-04-19,SKU00138,388,N
2026-04-19,SKU00182,723,N
2026-04-19,SKU00169,252,N
2026-04-19,SKU00130,422,N
2026-04-19,SKU00103,621,N
2026-04-19,SKU00134,0,S
2026-04-19,SKU00060,0,S
2026-04-19,SKU00065,565,N
2026-04-19,SKU00051,0,S
2026-04-19,SKU00148,667,N
2026-04-19,SKU00106,736,N
2026-04-19,SKU00271,741,N
2026-04-19,SKU00269,0,S
2026-04-19,SKU00285,564,N
2026-04-19,SKU00208,702,N
2026-04-19,SKU00049,0,S
2026-04-19,SKU00083,669,N
2026-04-19,SKU00194,595,N
2026-04-19,SKU00141,0,S
2026-04-19,SKU00189,728,N
2026-04-19,SKU00053,257,N
2026-04-19,SKU00097,36,N
2026-04-19,SKU00109,249,N
2026-04-19,SKU00140,547,N
2026-04-19,SKU00001,699,N
2026-04-19,SKU00045,155,N
2026-04-19,SKU00024,457,N
2026-04-19,SKU00154,155,N
2026-04-19,SKU00268,29,N
2026-04-19,SKU00291,23,N
2026-04-19,SKU00153,507,N
2026-04-19,SKU00079,606,N
2026-04-26,SKU00255,460,N
2026-04-26,SKU00035,47,N
2026-04-26,SKU00168,230,N
2026-04-26,SKU00072,251,N
2026-04-26,SKU00077,439,N
2026-04-26,SKU00129,685,N
2026-04-26,SKU00150,398,N
2026-04-26,SKU00118,185,N
2026-04-26,SKU00280,595,N
2026-04-26,SKU00161,572,N
2026-04-26,SKU00286,558,N
2026-04-26,SKU00115,16,N
2026-04-26,SKU00231,0,S
2026-04-26,SKU00269,778,N
2026-04-26,SKU00158,0,S
2026-04-26,SKU00207,61,N
2026-04-26,SKU00152,693,N
2026-04-26,SKU00227,444,N
2026-04-26,SKU00058,542,N
2026-04-26,SKU00136,224,N
2026-04-26,SKU00070,525,N
2026-04-26,SKU00186,296,N
2026-04-26,SKU00052,224,N
2026-04-26,SKU00018,293,N
2026-04-26,SKU00079,184,N
2026-04-26,SKU00125,556,N
2026-04-26,SKU00128,0,S
2026-04-26,SKU00172,607,N
2026-04-26,SKU00209,204,N
2026-04-26,SKU00192,234,N
2026-04-26,SKU00002,126,N
2026-04-26,SKU00086,564,N
2026-04-26,SKU00001,703,N
2026-04-26,SKU00160,421,N
2026-04-26,SKU00060,0,S
2026-04-26,SKU00148,408,N
2026-04-26,SKU00233,595,N
2026-04-26,SKU00088,175,N
2026-04-26,SKU00204,208,N
2026-04-26,SKU00289,480,N
2026-04-26,SKU00274,54,N
2026-04-26,SKU00147,301,N
2026-04-26,SKU00093,684,N
2026-04-26,SKU00159,573,N
2026-04-26,SKU00019,0,S
2026-04-26,SKU00236,267,N
2026-04-26,SKU00175,287,N
2026-04-26,SKU00124,306,N
2026-04-26,SKU00031,286,N
2026-04-26,SKU00029,0,S
2026-04-26,SKU00036,655,N
2026-04-26,SKU00154,107,N
2026-04-26,SKU00285,93,N
2026-04-26,SKU00131,689,N
2026-04-26,SKU00189,468,N
2026-04-26,SKU00059,709,N
2026-04-26,SKU00291,482,N
2026-04-26,SKU00138,597,N
2026-04-26,SKU00246,700,N
2026-04-26,SKU00258,131,N
2026-04-26,SKU00103,48,N
2026-04-26,SKU00022,264,N
2026-04-26,SKU00210,420,N
2026-04-26,SKU00045,281,N
2026-04-26,SKU00020,593,N
2026-04-26,SKU00017,585,N
2026-04-26,SKU00265,53,N
2026-04-26,SKU00263,745,N
2026-04-26,SKU00219,143,N
2026-04-26,SKU00014,202,N
2026-04-26,SKU00084,342,N
2026-04-26,SKU00195,707,N
2026-04-26,SKU00218,60,N
2026-04-26,SKU00085,430,N
2026-04-26,SKU00137,273,N
2026-04-26,SKU00032,121,N
2026-04-26,SKU00051,567,N
2026-04-26,SKU00087,789,N
2026-04-26,SKU00281,174,N
2026-04-26,SKU00101,0,S
2026-05-03,SKU00011,656,N
2026-05-03,SKU00288,746,N
2026-05-03,SKU00033,84,N
2026-05-03,SKU00266,107,N
2026-05-03,SKU00076,318,N
2026-05-03,SKU00065,265,N
2026-05-03,SKU00176,0,S
2026-05-03,SKU00201,250,N
2026-05-03,SKU00265,465,N
2026-05-03,SKU00102,420,N
2026-05-03,SKU00260,676,N
2026-05-03,SKU00194,47,N
2026-05-03,SKU00271,567,N
2026-05-03,SKU00156,483,N
2026-05-03,SKU00167,454,N
2026-05-03,SKU00197,60,N
2026-05-03,SKU00071,234,N
2026-05-03,SKU00060,127,N
2026-05-03,SKU00153,234,N
2026-05-03,SKU00249,90,N
2026-05-03,SKU00230,752,N
2026-05-03,SKU00143,237,N
2026-05-03,SKU00001,582,N
2026-05-03,SKU00116,671,N
2026-05-03,SKU00117,626,N
2026-05-03,SKU00277,19,N
2026-05-03,SKU00261,710,N
2026-05-03,SKU00193,91,N
2026-05-03,SKU00046,0,S
2026-05-03,SKU00095,791,N
2026-05-03,SKU00209,308,N
2026-05-03,SKU00040,645,N
2026-05-03,SKU00178,138,N
2026-05-03,SKU00045,67,N
2026-05-03,SKU00027,249,N
2026-05-03,SKU00221,164,N
2026-05-03,SKU00243,443,N
2026-05-03,SKU00082,564,N
2026-05-03,SKU00192,784,N
2026-05-03,SKU00275,380,N
2026-05-03,SKU00141,259,N
2026-05-03,SKU00138,384,N
2026-05-03,SKU00270,755,N
2026-05-03,SKU00100,531,N
2026-05-03,SKU00154,0,S
2026-05-03,SKU00084,768,N
2026-05-03,SKU00173,257,N
2026-05-03,SKU00166,271,N
2026-05-03,SKU00013,138,N
2026-05-03,SKU00128,500,N
2026-05-03,SKU00281,111,N
2026-05-03,SKU00257,63,N
2026-05-03,SKU00171,455,N
2026-05-03,SKU00134,0,S
2026-05-03,SKU00093,438,N
2026-05-03,SKU00160,0,S
2026-05-03,SKU00212,2,N
2026-05-03,SKU00087,767,N
2026-05-03,SKU00074,198,N
2026-05-03,SKU00053,530,N
2026-05-03,SKU00269,322,N
2026-05-03,SKU00028,224,N
2026-05-03,SKU00094,173,N
2026-05-03,SKU00097,148,N
2026-05-03,SKU00122,72,N
2026-05-03,SKU00253,272,N
2026-05-03,SKU00142,85,N
2026-05-03,SKU00111,16,N
2026-05-03,SKU00121,561,N
2026-05-03,SKU00242,5,N
2026-05-03,SKU00124,0,S
2026-05-03,SKU00239,381,N
2026-05-03,SKU00224,329,N
2026-05-03,SKU00014,134,N
2026-05-03,SKU00157,568,N
2026-05-03,SKU00184,130,N
2026-05-03,SKU00073,207,N
2026-05-03,SKU00145,318,N
2026-05-03,SKU00127,98,N
2026-05-03,SKU00032,0,S
2026-05-10,SKU00145,0,S
2026-05-10,SKU00177,32,N
2026-05-10,SKU00025,0,S
2026-05-10,SKU00140,406,N
2026-05-10,SKU00227,0,S
2026-05-10,SKU00017,64,N
2026-05-10,SKU00279,133,N
2026-05-10,SKU00286,223,N
2026-05-10,SKU00235,0,S
2026-05-10,SKU00218,153,N
2026-05-10,SKU00091,347,N
2026-05-10,SKU00103,766,N
2026-05-10,SKU00173,666,N
2026-05-10,SKU00249,719,N
2026-05-10,SKU00244,453,N
2026-05-10,SKU00275,453,N
2026-05-10,SKU00291,562,N
2026-05-10,SKU00016,550,N
2026-05-10,SKU00157,644,N
2026-05-10,SKU00233,0,S
2026-05-10,SKU00034,429,N
2026-05-10,SKU00122,304,N
2026-05-10,SKU00112,153,N
2026-05-10,SKU00232,661,N
2026-05-10,SKU00166,171,N
2026-05-10,SKU00176,0,S
2026-05-10,SKU00109,0,S
2026-05-10,SKU00206,121,N
2026-05-10,SKU00066,424,N
2026-05-10,SKU00234,414,N
2026-05-10,SKU00046,26,N
2026-05-10,SKU00026,0,S
2026-05-10,SKU00004,391,N
2026-05-10,SKU00048,228,N
2026-05-10,SKU00024,39,N
2026-05-10,SKU00240,236,N
2026-05-10,SKU00164,557,N
2026-05-10,SKU00018,241,N
2026-05-10,SKU00117,106,N
2026-05-10,SKU00289,507,N
2026-05-10,SKU00021,187,N
2026-05-10,SKU00064,650,N
2026-05-10,SKU00204,482,N
2026-05-10,SKU00084,248,N
2026-05-10,SKU00252,730,N
2026-05-10,SKU00155,281,N
2026-05-10,SKU00201,502,N
2026-05-10,SKU00147,114,N
2026-05-10,SKU00120,360,N
2026-05-10,SKU00087,140,N
2026-05-10,SKU00185,190,N
2026-05-10,SKU00010,376,N
2026-05-10,SKU00023,64,N
2026-05-10,SKU00210,472,N
2026-05-10,SKU00116,378,N
2026-05-10,SKU00089,300,N
2026-05-10,SKU00251,693,N
2026-05-10,SKU00031,28,N
2026-05-10,SKU00172,621,N
2026-05-10,SKU00127,673,N
2026-05-10,SKU00287,664,N
2026-05-10,SKU00044,678,N
2026-05-10,SKU00256,221,N
2026-05-10,SKU00007,443,N
2026-05-10,SKU00055,0,S
2026-05-10,SKU00202,341,N
2026-05-10,SKU00230,386,N
2026-05-10,SKU00197,0,S
2026-05-10,SKU00273,232,N
2026-05-10,SKU00078,220,N
2026-05-10,SKU00014,509,N
2026-05-10,SKU00134,6,N
2026-05-10,SKU00175,25,N
2026-05-10,SKU00260,698,N
2026-05-10,SKU00035,683,N
2026-05-10,SKU00059,640,N
2026-05-10,SKU00158,536,N
2026-05-10,SKU00168,769,N
2026-05-10,SKU00150,563,N
2026-05-10,SKU00027,530,N
2026-05-17,SKU00278,468,N
2026-05-17,SKU00191,0,S
2026-05-17,SKU00166,742,N
2026-05-17,SKU00179,556,N
2026-05-17,SKU00008,414,N
2026-05-17,SKU00088,15,N
2026-05-17,SKU00230,0,S
2026-05-17,SKU00181,471,N
2026-05-17,SKU00029,250,N
2026-05-17,SKU00263,214,N
2026-05-17,SKU00149,208,N
2026-05-17,SKU00227,342,N
2026-05-17,SKU00219,215,N
2026-05-17,SKU00243,2,N
2026-05-17,SKU00208,181,N
2026-05-17,SKU00269,477,N
2026-05-17,SKU00171,558,N
2026-05-17,SKU00186,0,S
2026-05-17,SKU00084,159,N
2026-05-17,SKU00152,244,N
2026-05-17,SKU00262,186,N
2026-05-17,SKU00251,28,N
2026-05-17,SKU00072,498,N
2026-05-17,SKU00104,5,N
2026-05-17,SKU00228,304,N
2026-05-17,SKU00096,525,N
2026-05-17,SKU00215,25,N
2026-05-17,SKU00109,0,S
2026-05-17,SKU00015,195,N
2026-05-17,SKU00134,607,N
2026-05-17,SKU00011,85,N
2026-05-17,SKU00216,456,N
2026-05-17,SKU00024,244,N
2026-05-17,SKU00064,577,N
2026-05-17,SKU00061,468,N
2026-05-17,SKU00272,412,N
2026-05-17,SKU00120,686,N
2026-05-17,SKU00190,355,N
2026-05-17,SKU00242,462,N
2026-05-17,SKU00013,606,N
2026-05-17,SKU00279,594,N
2026-05-17,SKU00133,189,N
2026-05-17,SKU00250,652,N
2026-05-17,SKU00117,338,N
2026-05-17,SKU00097,368,N
2026-05-17,SKU00130,701,N
2026-05-17,SKU00221,656,N
2026-05-17,SKU00282,661,N
2026-05-17,SKU00080,705,N
2026-05-17,SKU00261,625,N
2026-05-17,SKU00184,656,N
2026-05-17,SKU00050,142,N
2026-05-17,SKU00203,732,N
2026-05-17,SKU00214,766,N
2026-05-17,SKU00083,96,N
2026-05-17,SKU00034,405,N
2026-05-17,SKU00065,144,N
2026-05-17,SKU00285,558,N
2026-05-17,SKU00091,285,N
2026-05-17,SKU00241,739,N
2026-05-17,SKU00092,709,N
2026-05-17,SKU00101,0,S
2026-05-17,SKU00212,27,N
2026-05-17,SKU00081,79,N
2026-05-17,SKU00164,67,N
2026-05-17,SKU00131,730,N
2026-05-17,SKU00128,182,N
2026-05-17,SKU00022,473,N
2026-05-17,SKU00030,192,N
2026-05-17,SKU00032,660,N
2026-05-17,SKU00259,0,S
2026-05-17,SKU00127,158,N
2026-05-17,SKU00224,27,N
2026-05-17,SKU00052,676,N
2026-05-17,SKU00192,354,N
2026-05-17,SKU00078,73,N
2026-05-17,SKU00137,195,N
2026-05-17,SKU00163,221,N
2026-05-17,SKU00066,676,N
2026-05-17,SKU00239,337,N
2026-05-24,SKU00182,303,N
2026-05-24,SKU00053,0,S
2026-05-24,SKU00104,764,N
2026-05-24,SKU00183,103,N
2026-05-24,SKU00273,259,N
2026-05-24,SKU00008,0,S
2026-05-24,SKU00218,446,N
2026-05-24,SKU00073,385,N
2026-05-24,SKU00220,719,N
2026-05-24,SKU00115,607,N
2026-05-24,SKU00191,235,N
2026-05-24,SKU00081,293,N
2026-05-24,SKU00251,161,N
2026-05-24,SKU00165,724,N
2026-05-24,SKU00065,659,N
2026-05-24,SKU00131,284,N
2026-05-24,SKU00281,0,S
2026-05-24,SKU00075,141,N
2026-05-24,SKU00047,456,N
2026-05-24,SKU00135,19,N
2026-05-24,SKU00166,130,N
2026-05-24,SKU00122,434,N
2026-05-24,SKU00163,220,N
2026-05-24,SKU00072,0,S
