visita_id,cliente_id,vendedor_id,data_visita,resultado,duracao_min
26915,2134,27,2026-05-27,Pedido realizado,86
26916,2134,27,2026-07-06,Sem pedido,79
26917,2135,30,2024-09-30,Pedido realizado,29
26918,2135,30,2024-11-20,Pedido realizado,50
26919,2135,30,2025-02-18,Reagendada,72
26920,2135,30,2025-03-21,Sem pedido,76
26921,2135,30,2025-04-25,Cliente ausente,53
26922,2135,30,2025-06-19,Sem pedido,90
26923,2135,30,2025-08-05,Cliente ausente,75
26924,2135,30,2025-09-03,Apenas relacionamento,51
26925,2135,30,2025-10-22,Apenas relacionamento,43
26926,2135,30,2025-12-05,Pedido realizado,61
26927,2135,30,2026-01-23,Cliente ausente,54
26928,2135,30,2026-03-05,Reagendada,20
26929,2135,30,2026-06-01,Cliente ausente,42
26930,2135,30,2026-07-16,Sem pedido,18
26931,2136,32,2024-09-17,Reagendada,35
26932,2136,32,2024-11-08,Reagendada,51
26933,2136,32,2024-12-20,Cliente ausente,25
26934,2136,32,2025-01-20,Pedido realizado,49
26935,2136,32,2025-03-13,Pedido realizado,78
26936,2136,32,2025-04-09,Sem pedido,88
26937,2136,32,2025-05-21,Pedido realizado,72
26938,2136,32,2025-07-01,Sem pedido,29
26939,2136,32,2025-09-25,Pedido realizado,68
26940,2136,32,2025-11-21,Cliente ausente,24
26941,2136,32,2025-12-08,Reagendada,79
26942,2136,32,2026-01-12,Sem pedido,73
26943,2136,32,2026-02-09,Pedido realizado,12
26944,2136,32,2026-02-26,Reagendada,45
26945,2136,32,2026-04-09,Sem pedido,11
26946,2136,32,2026-05-28,Reagendada,56
26947,2136,32,2026-06-23,Reagendada,40
26948,2136,32,2026-08-06,Cliente ausente,59
26949,2137,40,2024-10-02,Pedido realizado,65
26950,2137,40,2024-12-10,Reagendada,81
26951,2137,40,2025-02-19,Cliente ausente,55
26952,2137,40,2025-04-09,Pedido realizado,79
26953,2137,40,2025-05-08,Apenas relacionamento,61
26954,2137,40,2025-06-04,Cliente ausente,47
26955,2137,40,2025-08-25,Pedido realizado,22
26956,2137,40,2026-01-01,Apenas relacionamento,13
26957,2137,40,2026-01-19,Cliente ausente,73
26958,2137,40,2026-02-17,Cliente ausente,34
26959,2137,40,2026-03-23,Pedido realizado,76
26960,2137,40,2026-04-27,Pedido realizado,60
26961,2137,40,2026-05-13,Apenas relacionamento,29
26962,2137,40,2026-06-18,Sem pedido,10
26963,2138,1,2025-07-16,Cliente ausente,36
26964,2138,1,2025-09-09,Sem pedido,36
26965,2138,1,2025-11-11,Cliente ausente,45
26966,2138,1,2026-02-11,Apenas relacionamento,26
26967,2138,1,2026-03-03,Sem pedido,11
26968,2138,1,2026-03-20,Pedido realizado,27
26969,2138,1,2026-05-12,Cliente ausente,21
26970,2138,1,2026-06-16,Pedido realizado,45
26971,2138,1,2026-07-22,Pedido realizado,43
26972,2138,1,2026-08-10,Pedido realizado,52
26973,2139,20,2024-10-01,Pedido realizado,51
26974,2139,20,2024-11-27,Pedido realizado,20
26975,2139,20,2025-01-16,Reagendada,13
26976,2139,20,2025-04-30,Cliente ausente,35
26977,2139,20,2025-05-28,Pedido realizado,24
26978,2139,20,2025-07-21,Sem pedido,77
26979,2139,20,2025-09-09,Pedido realizado,63
26980,2139,20,2025-09-30,Cliente ausente,78
26981,2139,20,2025-12-03,Sem pedido,71
26982,2139,20,2026-01-02,Sem pedido,73
26983,2139,20,2026-02-10,Cliente ausente,11
26984,2139,20,2026-04-06,Pedido realizado,15
26985,2139,20,2026-05-11,Pedido realizado,80
26986,2139,20,2026-06-16,Pedido realizado,49
26987,2139,20,2026-07-31,Sem pedido,61
26988,2139,20,2026-08-19,Sem pedido,62
26989,2140,8,2025-05-08,Pedido realizado,61
26990,2140,8,2025-06-20,Pedido realizado,82
26991,2140,8,2025-07-15,Pedido realizado,45
26992,2140,8,2025-09-10,Pedido realizado,41
26993,2140,8,2025-10-30,Cliente ausente,33
26994,2140,8,2026-02-09,Cliente ausente,72
26995,2140,8,2026-05-20,Reagendada,89
26996,2140,8,2026-07-08,Cliente ausente,66
26997,2141,28,2024-09-30,Sem pedido,30
26998,2141,28,2024-11-06,Apenas relacionamento,39
26999,2141,28,2025-01-23,Apenas relacionamento,74
27000,2141,28,2025-02-10,Pedido realizado,81
27001,2141,28,2025-03-21,Pedido realizado,59
27002,2141,28,2025-06-09,Pedido realizado,31
27003,2141,28,2025-07-10,Pedido realizado,86
27004,2141,28,2025-07-29,Pedido realizado,42
27005,2141,28,2025-08-29,Pedido realizado,38
27006,2141,28,2026-03-19,Apenas relacionamento,88
27007,2141,28,2026-05-05,Apenas relacionamento,54
27008,2141,28,2026-06-15,Pedido realizado,64
27009,2141,28,2026-08-13,Pedido realizado,36
27010,2142,25,2024-11-14,Reagendada,79
27011,2142,25,2024-12-04,Pedido realizado,24
27012,2142,25,2025-01-08,Cliente ausente,40
27013,2142,25,2025-03-07,Pedido realizado,25
27014,2142,25,2025-04-30,Pedido realizado,65
27015,2142,25,2025-06-10,Pedido realizado,45
27016,2142,25,2025-07-21,Sem pedido,37
27017,2142,25,2025-08-25,Pedido realizado,67
27018,2142,25,2025-10-28,Sem pedido,79
27019,2142,25,2025-11-24,Pedido realizado,32
27020,2142,25,2026-04-16,Pedido realizado,74
27021,2142,25,2026-06-09,Pedido realizado,12
27022,2142,25,2026-08-05,Pedido realizado,84
27023,2143,6,2024-11-06,Pedido realizado,42
27024,2143,6,2024-12-17,Reagendada,12
27025,2143,6,2025-01-31,Pedido realizado,15
27026,2143,6,2025-02-25,Apenas relacionamento,82
27027,2143,6,2025-06-03,Pedido realizado,36
27028,2143,6,2025-07-01,Reagendada,20
27029,2143,6,2025-09-08,Pedido realizado,16
27030,2143,6,2025-10-22,Pedido realizado,73
27031,2143,6,2025-11-24,Apenas relacionamento,47
27032,2143,14,2025-12-10,Pedido realizado,36
27033,2143,14,2026-03-12,Cliente ausente,72
27034,2143,14,2026-06-02,Sem pedido,49
27035,2143,14,2026-07-07,Sem pedido,64
27036,2143,14,2026-07-27,Pedido realizado,86
27037,2144,19,2024-10-03,Pedido realizado,32
27038,2144,19,2024-11-26,Pedido realizado,50
27039,2144,19,2025-03-03,Pedido realizado,22
27040,2144,19,2025-04-21,Pedido realizado,32
27041,2144,19,2025-05-29,Pedido realizado,31
27042,2144,19,2025-09-11,Pedido realizado,19
27043,2144,10,2025-11-03,Pedido realizado,67
27044,2144,10,2025-11-19,Cliente ausente,58
27045,2144,10,2026-01-06,Pedido realizado,74
27046,2144,10,2026-03-10,Pedido realizado,30
27047,2144,10,2026-05-13,Pedido realizado,17
27048,2144,10,2026-08-20,Apenas relacionamento,72
27049,2145,20,2024-09-30,Sem pedido,21
27050,2145,20,2024-11-12,Sem pedido,90
27051,2145,20,2024-12-11,Pedido realizado,12
27052,2145,20,2025-02-03,Cliente ausente,48
27053,2145,20,2025-03-05,Cliente ausente,84
27054,2145,20,2025-04-18,Pedido realizado,86
27055,2145,20,2025-08-07,Cliente ausente,50
27056,2145,20,2025-08-28,Apenas relacionamento,38
27057,2145,20,2025-11-13,Reagendada,67
27058,2145,20,2025-12-11,Pedido realizado,45
27059,2145,20,2026-03-05,Pedido realizado,41
27060,2145,20,2026-03-30,Apenas relacionamento,21
27061,2145,20,2026-05-25,Sem pedido,56
27062,2145,20,2026-06-26,Cliente ausente,69
27063,2145,40,2026-07-23,Pedido realizado,19
27064,2146,27,2024-10-04,Cliente ausente,28
27065,2146,27,2024-11-12,Reagendada,53
27066,2146,27,2025-01-22,Sem pedido,87
27067,2146,27,2025-02-19,Cliente ausente,53
27068,2146,27,2025-07-10,Pedido realizado,28
27069,2146,27,2025-08-12,Cliente ausente,87
27070,2146,27,2025-09-09,Pedido realizado,22
27071,2146,27,2025-10-10,Pedido realizado,25
27072,2146,27,2025-11-21,Reagendada,24
27073,2146,27,2026-01-06,Cliente ausente,22
27074,2146,27,2026-02-27,Cliente ausente,80
27075,2146,27,2026-03-17,Pedido realizado,24
27076,2146,27,2026-05-08,Sem pedido,45
27077,2146,27,2026-06-03,Pedido realizado,54
27078,2146,27,2026-06-26,Pedido realizado,68
27079,2146,27,2026-07-27,Sem pedido,72
27080,2147,38,2024-10-09,Sem pedido,50
27081,2147,38,2025-01-09,Sem pedido,17
27082,2147,38,2025-02-11,Pedido realizado,43
27083,2147,38,2025-03-27,Pedido realizado,38
27084,2147,38,2025-05-05,Sem pedido,81
27085,2147,38,2025-06-17,Pedido realizado,27
27086,2147,38,2025-07-17,Pedido realizado,28
27087,2147,38,2025-08-29,Pedido realizado,53
27088,2147,38,2025-09-24,Cliente ausente,90
27089,2147,38,2025-12-03,Pedido realizado,75
27090,2147,38,2026-01-26,Pedido realizado,11
27091,2147,38,2026-02-20,Cliente ausente,18
27092,2147,38,2026-04-06,Reagendada,25
27093,2147,38,2026-05-21,Sem pedido,60
27094,2147,38,2026-07-03,Cliente ausente,42
27095,2147,38,2026-07-28,Sem pedido,18
27096,2147,38,2026-08-19,Pedido realizado,42
27097,2148,37,2024-10-09,Pedido realizado,58
27098,2148,37,2024-12-24,Apenas relacionamento,26
27099,2148,37,2025-01-15,Sem pedido,36
27100,2148,37,2025-02-13,Pedido realizado,53
27101,2148,37,2025-04-10,Pedido realizado,44
27102,2148,37,2025-04-29,Sem pedido,41
27103,2148,37,2025-08-06,Sem pedido,39
27104,2148,37,2025-09-17,Cliente ausente,22
27105,2148,37,2025-12-15,Sem pedido,35
27106,2148,37,2026-01-09,Pedido realizado,44
27107,2148,37,2026-01-29,Sem pedido,18
27108,2148,37,2026-03-11,Pedido realizado,61
27109,2148,37,2026-04-15,Reagendada,40
27110,2148,37,2026-05-11,Reagendada,23
27111,2148,37,2026-06-22,Pedido realizado,27
27112,2148,37,2026-07-27,Cliente ausente,25
27113,2148,37,2026-08-20,Sem pedido,40
27114,2149,29,2024-10-07,Cliente ausente,75
27115,2149,29,2024-11-05,Sem pedido,39
27116,2149,29,2024-12-23,Reagendada,35
27117,2149,29,2025-02-24,Pedido realizado,16
27118,2149,29,2025-04-08,Cliente ausente,51
27119,2149,29,2025-05-16,Pedido realizado,80
27120,2149,29,2025-07-10,Sem pedido,63
27121,2149,29,2025-08-08,Pedido realizado,49
27122,2149,29,2025-10-01,Pedido realizado,18
27123,2149,29,2025-11-12,Reagendada,65
27124,2149,29,2026-01-22,Pedido realizado,67
27125,2149,29,2026-04-14,Pedido realizado,32
27126,2149,29,2026-05-20,Pedido realizado,73
27127,2149,29,2026-08-06,Sem pedido,79
27128,2150,28,2026-03-12,Sem pedido,40
27129,2150,28,2026-04-22,Pedido realizado,87
27130,2150,28,2026-06-04,Pedido realizado,74
27131,2150,28,2026-06-30,Apenas relacionamento,37
27132,2150,28,2026-08-14,Apenas relacionamento,74
27133,2151,37,2024-10-22,Apenas relacionamento,76
27134,2151,37,2024-11-27,Pedido realizado,88
27135,2151,37,2025-03-24,Sem pedido,45
27136,2151,37,2025-04-16,Pedido realizado,34
27137,2151,37,2025-07-08,Pedido realizado,55
27138,2151,37,2025-09-11,Reagendada,83
27139,2151,37,2025-10-02,Pedido realizado,18
27140,2151,37,2025-11-28,Pedido realizado,40
27141,2151,37,2025-12-26,Reagendada,26
27142,2151,37,2026-01-15,Pedido realizado,54
27143,2151,37,2026-02-03,Sem pedido,63
27144,2151,37,2026-05-13,Cliente ausente,81
27145,2151,37,2026-06-23,Pedido realizado,32
27146,2151,37,2026-08-27,Pedido realizado,66
27147,2152,4,2024-09-18,Pedido realizado,45
27148,2152,4,2024-12-24,Reagendada,34
27149,2152,4,2025-02-11,Pedido realizado,10
27150,2152,4,2025-03-05,Sem pedido,12
27151,2152,4,2025-04-01,Pedido realizado,17
27152,2152,4,2025-05-13,Pedido realizado,84
27153,2152,4,2025-06-30,Sem pedido,70
27154,2152,4,2025-08-08,Cliente ausente,76
27155,2152,4,2025-09-08,Pedido realizado,51
27156,2152,4,2025-10-06,Reagendada,70
27157,2152,4,2025-11-10,Reagendada,49
27158,2152,4,2025-12-12,Cliente ausente,29
27159,2152,4,2026-01-08,Pedido realizado,81
27160,2152,4,2026-01-27,Sem pedido,80
27161,2152,4,2026-03-23,Pedido realizado,51
27162,2152,4,2026-05-08,Pedido realizado,25
27163,2152,4,2026-05-25,Sem pedido,85
27164,2152,4,2026-08-06,Pedido realizado,73
27165,2153,36,2025-06-02,Pedido realizado,44
27166,2153,36,2025-08-13,Pedido realizado,34
27167,2153,26,2025-10-27,Sem pedido,60
27168,2153,26,2025-12-04,Cliente ausente,28
27169,2153,26,2026-01-13,Pedido realizado,22
27170,2153,26,2026-02-11,Pedido realizado,52
27171,2153,26,2026-03-12,Sem pedido,38
27172,2153,26,2026-04-02,Cliente ausente,86
27173,2153,26,2026-05-04,Cliente ausente,53
27174,2153,26,2026-07-16,Pedido realizado,50
27175,2153,26,2026-08-21,Reagendada,90
27176,2154,1,2025-07-08,Sem pedido,40
27177,2154,1,2025-08-11,Sem pedido,87
27178,2154,1,2025-11-14,Apenas relacionamento,70
27179,2154,1,2025-12-15,Apenas relacionamento,29
27180,2154,1,2026-02-25,Sem pedido,70
27181,2154,1,2026-04-17,Apenas relacionamento,86
27182,2154,1,2026-05-20,Cliente ausente,75
27183,2154,1,2026-08-13,Sem pedido,10
27184,2155,16,2024-10-21,Apenas relacionamento,26
27185,2155,16,2025-01-06,Pedido realizado,54
27186,2155,16,2025-05-05,Pedido realizado,44
27187,2155,16,2025-06-18,Pedido realizado,18
27188,2155,16,2025-07-29,Pedido realizado,72
27189,2155,16,2025-08-26,Pedido realizado,85
27190,2155,16,2025-11-20,Apenas relacionamento,26
27191,2155,16,2026-03-18,Apenas relacionamento,53
27192,2155,16,2026-04-15,Pedido realizado,56
27193,2156,42,2024-10-15,Reagendada,35
27194,2156,42,2025-01-15,Reagendada,10
27195,2156,42,2025-03-05,Pedido realizado,42
27196,2156,42,2025-03-31,Apenas relacionamento,38
27197,2156,42,2025-04-25,Sem pedido,44
27198,2156,42,2025-05-23,Pedido realizado,27
27199,2156,42,2025-08-22,Pedido realizado,83
27200,2156,42,2025-10-02,Pedido realizado,21
27201,2156,42,2025-12-02,Pedido realizado,46
27202,2156,42,2025-12-19,Sem pedido,58
27203,2156,42,2026-03-10,Sem pedido,11
27204,2156,42,2026-04-28,Apenas relacionamento,24
27205,2156,42,2026-07-02,Apenas relacionamento,30
27206,2156,42,2026-07-23,Sem pedido,12
27207,2156,42,2026-08-20,Sem pedido,15
27208,2157,3,2024-10-07,Cliente ausente,32
27209,2157,3,2024-10-28,Apenas relacionamento,27
27210,2157,3,2024-12-02,Reagendada,60
27211,2157,3,2025-01-10,Cliente ausente,41
27212,2157,3,2025-01-28,Pedido realizado,14
27213,2157,3,2025-02-19,Pedido realizado,26
27214,2157,3,2025-03-12,Apenas relacionamento,28
27215,2157,3,2025-05-13,Apenas relacionamento,77
27216,2157,3,2025-06-05,Cliente ausente,85
27217,2157,3,2025-07-17,Cliente ausente,27
27218,2157,3,2025-08-14,Pedido realizado,82
27219,2157,3,2025-10-03,Pedido realizado,63
27220,2157,3,2025-11-12,Apenas relacionamento,24
27221,2157,3,2025-12-19,Sem pedido,27
27222,2157,3,2026-01-07,Sem pedido,60
27223,2157,3,2026-03-03,Sem pedido,58
27224,2157,3,2026-06-08,Reagendada,59
27225,2157,3,2026-06-26,Pedido realizado,23
27226,2157,3,2026-08-25,Pedido realizado,35
27227,2158,37,2025-07-16,Reagendada,28
27228,2158,37,2025-10-01,Sem pedido,47
27229,2158,37,2025-11-24,Reagendada,31
27230,2158,37,2026-01-09,Sem pedido,86
27231,2158,37,2026-02-23,Apenas relacionamento,42
27232,2158,37,2026-04-30,Apenas relacionamento,85
27233,2158,37,2026-06-15,Pedido realizado,77
27234,2158,37,2026-07-09,Cliente ausente,61
27235,2158,37,2026-08-10,Pedido realizado,90
27236,2159,31,2025-06-23,Pedido realizado,18
27237,2159,31,2025-11-04,Pedido realizado,53
27238,2159,31,2025-12-05,Reagendada,80
27239,2159,31,2025-12-22,Apenas relacionamento,71
27240,2159,31,2026-01-29,Pedido realizado,77
27241,2159,16,2026-03-23,Apenas relacionamento,29
27242,2159,16,2026-05-05,Pedido realizado,79
27243,2159,16,2026-06-24,Pedido realizado,56
27244,2159,16,2026-08-12,Sem pedido,15
27245,2160,20,2024-10-02,Pedido realizado,88
27246,2160,20,2024-11-12,Reagendada,43
27247,2160,20,2024-12-23,Cliente ausente,64
27248,2160,20,2025-02-06,Sem pedido,40
27249,2160,20,2025-04-01,Pedido realizado,52
27250,2160,20,2025-05-05,Cliente ausente,37
27251,2160,5,2025-07-25,Pedido realizado,88
27252,2160,5,2025-08-19,Pedido realizado,87
27253,2160,5,2025-10-07,Reagendada,48
27254,2160,5,2025-11-20,Pedido realizado,69
27255,2160,5,2025-12-17,Pedido realizado,72
27256,2160,5,2026-01-29,Pedido realizado,43
27257,2160,5,2026-03-09,Reagendada,71
27258,2160,5,2026-04-23,Pedido realizado,24
27259,2160,5,2026-07-15,Sem pedido,62
27260,2160,5,2026-08-18,Cliente ausente,47
27261,2161,7,2024-10-17,Pedido realizado,40
27262,2161,7,2024-12-27,Sem pedido,39
27263,2161,7,2025-02-20,Reagendada,46
27264,2161,7,2025-04-03,Pedido realizado,71
27265,2161,7,2025-05-09,Apenas relacionamento,33
27266,2161,7,2025-08-01,Reagendada,52
27267,2161,32,2026-03-05,Pedido realizado,57
27268,2161,32,2026-04-13,Pedido realizado,88
27269,2161,32,2026-06-03,Sem pedido,70
27270,2161,32,2026-07-03,Pedido realizado,69
27271,2161,32,2026-08-21,Cliente ausente,33
27272,2162,41,2025-11-26,Reagendada,86
27273,2162,41,2025-12-12,Pedido realizado,14
27274,2162,41,2026-03-04,Reagendada,20
27275,2162,41,2026-04-06,Sem pedido,17
27276,2162,41,2026-05-28,Pedido realizado,77
27277,2162,41,2026-07-22,Pedido realizado,72
27278,2162,41,2026-08-10,Pedido realizado,81
27279,2162,41,2026-08-26,Sem pedido,27
27280,2163,4,2024-10-09,Apenas relacionamento,17
27281,2163,4,2024-10-31,Sem pedido,59
27282,2163,4,2024-11-25,Sem pedido,63
27283,2163,4,2025-01-13,Sem pedido,36
27284,2163,4,2025-04-01,Pedido realizado,33
27285,2163,4,2025-04-28,Pedido realizado,82
27286,2163,4,2025-06-10,Cliente ausente,72
27287,2163,1,2025-07-08,Pedido realizado,35
27288,2163,1,2025-08-20,Pedido realizado,38
27289,2163,1,2025-09-05,Pedido realizado,63
27290,2163,1,2025-10-03,Cliente ausente,82
27291,2163,1,2025-11-13,Pedido realizado,61
27292,2163,1,2025-12-02,Cliente ausente,35
27293,2163,1,2026-02-12,Cliente ausente,83
27294,2163,1,2026-03-30,Apenas relacionamento,44
27295,2163,1,2026-07-24,Reagendada,32
27296,2164,31,2025-02-03,Pedido realizado,55
27297,2164,31,2025-03-26,Sem pedido,72
27298,2164,31,2025-05-02,Apenas relacionamento,47
27299,2164,31,2025-06-06,Pedido realizado,31
27300,2164,31,2025-07-24,Pedido realizado,53
27301,2164,31,2025-08-18,Sem pedido,85
27302,2164,31,2025-09-17,Sem pedido,18
27303,2164,31,2025-10-20,Pedido realizado,53
27304,2164,31,2025-12-23,Pedido realizado,38
27305,2164,31,2026-01-13,Pedido realizado,85
27306,2164,31,2026-02-04,Cliente ausente,33
27307,2164,31,2026-04-06,Pedido realizado,64
27308,2164,31,2026-05-04,Pedido realizado,31
27309,2164,31,2026-06-02,Pedido realizado,77
27310,2164,31,2026-07-08,Cliente ausente,78
27311,2164,31,2026-07-27,Sem pedido,46
27312,2165,40,2024-11-22,Pedido realizado,42
27313,2165,40,2024-12-23,Sem pedido,34
27314,2165,40,2025-02-06,Cliente ausente,80
27315,2165,40,2025-03-25,Reagendada,16
27316,2165,40,2025-05-14,Sem pedido,14
27317,2165,40,2025-06-26,Sem pedido,14
27318,2165,40,2025-08-06,Pedido realizado,84
27319,2165,40,2025-08-28,Cliente ausente,31
27320,2165,40,2025-09-26,Pedido realizado,68
27321,2165,40,2025-10-27,Sem pedido,44
27322,2165,40,2025-12-09,Pedido realizado,83
27323,2165,40,2026-01-05,Reagendada,64
27324,2165,40,2026-02-25,Sem pedido,65
27325,2165,40,2026-03-25,Sem pedido,82
27326,2165,40,2026-05-18,Pedido realizado,60
27327,2165,40,2026-06-10,Reagendada,19
27328,2165,40,2026-07-09,Pedido realizado,25
27329,2165,40,2026-07-27,Pedido realizado,35
27330,2166,33,2024-09-25,Pedido realizado,87
27331,2166,33,2024-10-17,Pedido realizado,44
27332,2166,33,2024-11-19,Pedido realizado,67
27333,2166,33,2025-01-13,Pedido realizado,50
27334,2166,33,2025-03-07,Pedido realizado,62
27335,2166,33,2025-04-18,Pedido realizado,74
27336,2166,33,2025-05-05,Pedido realizado,82
27337,2166,33,2025-06-02,Cliente ausente,76
27338,2166,33,2025-07-01,Cliente ausente,31
27339,2166,23,2025-08-08,Sem pedido,12
27340,2166,23,2025-10-17,Pedido realizado,36
27341,2166,23,2026-01-22,Apenas relacionamento,44
27342,2166,23,2026-04-17,Sem pedido,26
27343,2166,23,2026-07-13,Pedido realizado,34
27344,2167,25,2024-10-11,Sem pedido,72
27345,2167,25,2024-11-18,Pedido realizado,10
27346,2167,25,2024-12-31,Pedido realizado,90
27347,2167,25,2025-02-11,Pedido realizado,23
27348,2167,25,2025-04-14,Sem pedido,48
27349,2167,25,2025-05-06,Pedido realizado,44
27350,2167,25,2025-06-06,Pedido realizado,21
27351,2167,25,2025-07-16,Pedido realizado,35
27352,2167,25,2025-08-18,Cliente ausente,48
27353,2167,25,2025-09-12,Reagendada,12
27354,2167,25,2025-09-30,Sem pedido,11
27355,2167,25,2025-11-12,Pedido realizado,53
27356,2167,25,2025-12-09,Reagendada,19
27357,2167,25,2026-05-29,Cliente ausente,44
27358,2167,25,2026-06-18,Pedido realizado,21
27359,2167,25,2026-07-24,Pedido realizado,21
27360,2168,15,2024-10-10,Pedido realizado,62
27361,2168,15,2024-11-18,Pedido realizado,19
27362,2168,15,2025-01-09,Sem pedido,50
27363,2168,15,2025-03-20,Pedido realizado,30
27364,2168,15,2025-04-16,Sem pedido,26
27365,2168,15,2025-05-14,Pedido realizado,53
27366,2168,15,2025-07-24,Cliente ausente,50
27367,2168,15,2025-09-10,Pedido realizado,54
27368,2168,15,2025-10-03,Pedido realizado,12
27369,2168,15,2025-10-23,Sem pedido,85
27370,2168,15,2025-11-10,Cliente ausente,35
27371,2168,15,2026-01-16,Cliente ausente,90
27372,2168,15,2026-04-24,Pedido realizado,67
27373,2168,15,2026-06-08,Pedido realizado,39
27374,2169,2,2024-11-12,Sem pedido,20
27375,2169,2,2024-12-20,Pedido realizado,42
27376,2169,2,2025-01-29,Sem pedido,32
27377,2169,2,2025-03-21,Reagendada,36
27378,2169,2,2025-04-30,Pedido realizado,67
27379,2169,3,2025-07-10,Pedido realizado,15
27380,2169,3,2025-08-08,Sem pedido,13
27381,2169,3,2025-08-28,Cliente ausente,57
27382,2169,3,2025-10-17,Cliente ausente,32
27383,2169,3,2025-11-20,Pedido realizado,36
27384,2169,3,2026-01-26,Pedido realizado,86
27385,2169,3,2026-03-10,Cliente ausente,55
27386,2169,3,2026-03-26,Pedido realizado,11
27387,2169,3,2026-05-19,Sem pedido,45
27388,2169,3,2026-06-12,Pedido realizado,65
27389,2169,3,2026-08-12,Pedido realizado,90
27390,2170,10,2024-10-24,Reagendada,69
27391,2170,10,2024-11-12,Sem pedido,19
27392,2170,10,2024-12-26,Sem pedido,33
27393,2170,10,2025-01-27,Pedido realizado,59
27394,2170,10,2025-03-04,Pedido realizado,83
27395,2170,10,2025-06-12,Reagendada,65
27396,2170,10,2025-07-16,Cliente ausente,64
27397,2170,10,2025-08-08,Reagendada,13
27398,2170,10,2025-11-25,Pedido realizado,85
27399,2170,10,2026-01-13,Pedido realizado,56
27400,2170,10,2026-03-02,Sem pedido,50
27401,2170,10,2026-04-14,Reagendada,29
27402,2170,10,2026-06-05,Cliente ausente,36
27403,2170,10,2026-07-06,Pedido realizado,62
27404,2170,10,2026-08-27,Pedido realizado,74
27405,2171,9,2024-10-22,Apenas relacionamento,26
27406,2171,9,2024-12-12,Pedido realizado,80
27407,2171,9,2025-02-24,Pedido realizado,86
27408,2171,9,2025-03-12,Reagendada,23
27409,2171,9,2025-04-16,Pedido realizado,51
27410,2171,9,2025-05-26,Pedido realizado,76
27411,2171,42,2025-08-27,Cliente ausente,10
27412,2171,42,2025-09-16,Pedido realizado,43
27413,2171,42,2025-12-11,Pedido realizado,70
27414,2171,42,2026-06-11,Reagendada,48
27415,2171,42,2026-07-06,Apenas relacionamento,70
27416,2171,42,2026-08-06,Pedido realizado,21
27417,2172,23,2026-07-03,Sem pedido,19
27418,2172,23,2026-08-25,Sem pedido,12
27419,2173,16,2024-10-24,Pedido realizado,22
27420,2173,16,2024-12-02,Sem pedido,87
27421,2173,16,2025-01-23,Sem pedido,86
27422,2173,16,2025-02-11,Pedido realizado,76
27423,2173,16,2025-03-10,Pedido realizado,64
27424,2173,16,2025-05-02,Pedido realizado,59
27425,2173,16,2025-06-25,Cliente ausente,30
27426,2173,16,2025-07-22,Sem pedido,49
27427,2173,16,2025-08-26,Sem pedido,76
27428,2173,16,2025-09-29,Pedido realizado,44
27429,2173,16,2025-10-30,Pedido realizado,52
27430,2173,16,2025-12-22,Reagendada,61
27431,2173,16,2026-02-12,Sem pedido,59
27432,2173,16,2026-03-25,Pedido realizado,61
27433,2173,16,2026-07-30,Cliente ausente,65
27434,2174,6,2024-09-18,Pedido realizado,86
27435,2174,6,2024-10-18,Sem pedido,40
27436,2174,6,2024-11-13,Sem pedido,13
27437,2174,6,2025-02-03,Pedido realizado,10
27438,2174,6,2025-03-13,Pedido realizado,21
27439,2174,6,2025-05-05,Sem pedido,75
27440,2174,6,2025-06-04,Pedido realizado,75
27441,2174,6,2025-07-07,Pedido realizado,77
27442,2174,6,2025-08-04,Cliente ausente,53
27443,2174,6,2025-10-03,Cliente ausente,37
27444,2174,6,2025-12-25,Pedido realizado,49
27445,2174,6,2026-01-13,Pedido realizado,53
27446,2174,6,2026-02-09,Apenas relacionamento,33
27447,2174,6,2026-03-04,Apenas relacionamento,60
27448,2174,6,2026-04-23,Cliente ausente,74
27449,2174,6,2026-07-15,Pedido realizado,66
27450,2175,13,2024-09-27,Apenas relacionamento,67
27451,2175,13,2024-11-08,Cliente ausente,35
27452,2175,13,2024-12-23,Apenas relacionamento,15
27453,2175,13,2025-02-06,Sem pedido,45
27454,2175,13,2025-03-03,Pedido realizado,18
27455,2175,13,2025-06-10,Cliente ausente,15
27456,2175,13,2025-08-04,Pedido realizado,80
27457,2175,13,2025-11-17,Cliente ausente,61
27458,2175,13,2025-12-30,Pedido realizado,76
27459,2175,13,2026-01-20,Pedido realizado,75
27460,2175,13,2026-02-19,Cliente ausente,78
27461,2175,13,2026-03-25,Pedido realizado,30
27462,2175,13,2026-05-12,Pedido realizado,68
27463,2175,13,2026-08-25,Cliente ausente,47
27464,2176,17,2024-09-20,Sem pedido,16
27465,2176,17,2024-10-08,Pedido realizado,17
27466,2176,17,2024-11-11,Pedido realizado,40
27467,2176,17,2024-12-03,Pedido realizado,16
27468,2176,17,2025-01-24,Pedido realizado,16
27469,2176,17,2025-02-12,Pedido realizado,56
27470,2176,17,2025-03-25,Pedido realizado,19
27471,2176,17,2025-05-12,Sem pedido,74
27472,2176,17,2025-07-15,Cliente ausente,71
27473,2176,17,2025-08-22,Reagendada,31
27474,2176,17,2025-09-08,Pedido realizado,14
27475,2176,17,2025-10-09,Cliente ausente,62
27476,2176,17,2025-11-07,Pedido realizado,16
27477,2176,17,2025-12-25,Pedido realizado,47
