carteira_id,cliente_id,vendedor_id,data_inicio,data_fim
2585,2135,30,2024-09-01,
2586,2136,32,2024-09-01,
2587,2137,40,2024-09-01,
2588,2138,1,2025-06-09,
2589,2139,20,2024-09-01,
2590,2140,8,2025-02-11,
2591,2141,28,2024-09-01,
2592,2142,25,2024-09-01,
2593,2143,6,2024-10-04,2025-12-03
2594,2143,14,2025-12-04,
2595,2144,19,2024-09-01,2025-09-19
2596,2144,10,2025-09-20,
2597,2145,20,2024-09-01,2026-07-08
2598,2145,40,2026-07-09,
2599,2146,27,2024-09-01,
2600,2147,38,2024-09-01,
2601,2148,37,2024-09-01,
2602,2149,29,2024-09-01,
2603,2150,28,2026-02-04,
2604,2151,37,2024-09-01,
2605,2152,4,2024-09-01,
2606,2153,36,2025-04-24,2025-08-21
2607,2153,26,2025-08-22,
2608,2154,1,2025-05-19,
2609,2155,16,2024-09-01,
2610,2156,42,2024-09-01,
2611,2157,3,2024-09-01,
2612,2158,37,2025-06-05,
2613,2159,31,2025-04-13,2026-03-20
2614,2159,16,2026-03-21,
2615,2160,20,2024-09-01,2025-07-01
2616,2160,5,2025-07-02,
2617,2161,7,2024-09-01,2025-10-29
2618,2161,32,2025-10-30,
2619,2162,41,2025-11-01,
2620,2163,4,2024-09-01,2025-06-14
2621,2163,1,2025-06-15,
2622,2164,31,2024-12-05,
2623,2165,40,2024-09-01,
2624,2166,33,2024-09-01,2025-07-13
2625,2166,23,2025-07-14,
2626,2167,25,2024-09-01,2026-07-27
2627,2167,19,2026-07-28,
2628,2168,15,2024-09-01,
2629,2169,2,2024-09-01,2025-05-19
2630,2169,3,2025-05-20,
2631,2170,10,2024-09-01,
2632,2171,9,2024-09-01,2025-07-12
2633,2171,42,2025-07-13,
2634,2172,23,2026-04-10,
2635,2173,16,2024-09-01,
2636,2174,6,2024-09-01,
2637,2175,13,2024-09-01,
2638,2176,17,2024-09-01,
2639,2177,17,2024-09-01,
2640,2178,41,2024-09-01,
2641,2179,5,2025-08-31,2025-12-24
2642,2179,39,2025-12-25,
2643,2180,25,2024-09-01,
2644,2181,21,2024-09-01,
2645,2182,31,2024-09-01,
2646,2183,24,2025-07-10,
2647,2184,21,2024-09-01,
2648,2185,19,2026-06-30,
2649,2186,25,2024-09-01,2025-11-28
2650,2186,28,2025-11-29,
2651,2187,4,2024-09-01,
2652,2188,28,2024-09-01,
2653,2189,32,2024-09-01,2025-08-04
2654,2189,14,2025-08-05,
2655,2190,19,2024-09-01,
2656,2191,26,2024-09-01,
2657,2192,36,2025-07-01,
2658,2193,34,2024-09-01,
2659,2194,38,2024-09-01,
2660,2195,7,2024-09-01,
2661,2196,32,2024-09-01,
2662,2197,3,2024-09-01,2026-04-04
2663,2197,15,2026-04-05,
2664,2198,10,2024-09-01,
2665,2199,38,2025-12-30,
2666,2200,16,2024-09-01,
2667,2201,28,2024-10-31,
2668,2202,15,2025-10-27,
2669,2203,4,2024-09-01,2026-07-13
2670,2203,34,2026-07-14,
2671,2204,41,2024-09-01,2025-01-30
2672,2204,3,2025-01-31,
2673,2205,40,2024-09-01,
2674,2206,12,2024-09-01,
2675,2207,16,2024-09-01,
2676,2208,15,2024-09-01,2025-10-05
2677,2208,40,2025-10-06,
2678,2209,25,2024-09-01,
2679,2210,15,2024-09-01,
2680,2211,21,2024-09-01,2026-01-10
2681,2211,5,2026-01-11,
2682,2212,4,2024-09-01,
2683,2213,25,2024-09-01,
2684,2214,21,2024-09-01,
2685,2215,14,2024-09-01,
2686,2216,11,2024-09-01,2025-04-05
2687,2216,40,2025-04-06,
2688,2217,13,2024-09-01,
2689,2218,22,2025-12-02,
2690,2219,15,2024-09-01,
2691,2220,40,2024-09-01,
2692,2221,25,2026-06-25,
2693,2222,22,2024-09-01,2024-12-03
2694,2222,20,2024-12-04,
2695,2223,35,2024-09-01,
2696,2224,21,2024-09-01,2026-02-19
2697,2224,39,2026-02-20,
2698,2225,5,2025-04-07,
2699,2226,33,2025-05-27,
2700,2227,6,2024-09-01,
2701,2228,26,2024-09-01,
2702,2229,3,2024-09-01,
2703,2230,33,2025-10-12,
2704,2231,30,2024-09-01,
2705,2232,34,2024-09-01,
2706,2233,9,2025-10-13,
2707,2234,6,2024-09-01,
2708,2235,35,2024-09-01,2026-03-22
2709,2235,26,2026-03-23,
2710,2236,27,2024-09-01,2025-11-05
2711,2236,17,2025-11-06,
2712,2237,23,2024-09-01,
2713,2238,1,2024-09-01,
2714,2239,41,2024-09-01,
2715,2240,34,2024-09-01,
2716,2241,2,2024-09-01,
2717,2242,14,2024-09-01,
2718,2243,5,2024-09-01,2024-11-07
2719,2243,5,2024-11-08,
2720,2244,27,2024-09-01,2026-01-29
2721,2244,26,2026-01-30,
2722,2245,39,2024-09-01,2025-12-18
2723,2245,20,2025-12-19,
2724,2246,42,2024-09-01,
2725,2247,22,2024-09-01,
2726,2248,23,2024-09-01,
2727,2249,18,2024-09-01,2025-02-10
2728,2249,11,2025-02-11,
2729,2250,9,2024-09-01,
2730,2251,39,2025-04-27,
2731,2252,14,2024-09-01,
2732,2253,17,2024-09-01,
2733,2254,17,2024-09-01,
2734,2255,7,2024-09-01,
2735,2256,37,2024-09-01,
2736,2257,26,2024-09-01,
2737,2258,30,2024-09-01,
2738,2259,26,2025-09-23,2025-12-29
2739,2259,21,2025-12-30,
2740,2260,7,2024-09-01,
2741,2261,6,2024-09-01,2025-07-26
2742,2261,42,2025-07-27,
2743,2262,15,2024-09-01,2024-11-27
2744,2262,19,2024-11-28,
2745,2263,21,2024-09-01,
2746,2264,3,2024-09-01,
2747,2265,11,2024-09-01,
2748,2266,3,2024-09-01,
2749,2267,24,2024-09-01,
2750,2268,31,2024-09-01,
2751,2269,6,2024-09-01,
2752,2270,15,2024-09-01,
2753,2271,21,2024-11-26,2026-06-27
2754,2271,18,2026-06-28,
2755,2272,27,2024-09-01,
2756,2273,7,2025-12-31,
2757,2274,33,2024-09-01,
2758,2275,6,2024-09-01,2025-02-21
2759,2275,40,2025-02-22,
2760,2276,39,2024-09-01,2025-04-23
2761,2276,20,2025-04-24,
2762,2277,6,2024-10-24,
2763,2278,35,2024-09-01,
2764,2279,35,2024-09-01,
2765,2280,16,2024-09-01,
2766,2281,4,2024-09-01,
2767,2282,23,2024-09-01,
2768,2283,40,2024-09-01,
2769,2284,29,2024-09-01,
2770,2285,5,2024-09-01,
2771,2286,22,2024-09-08,2025-03-28
2772,2286,1,2025-03-29,
2773,2287,10,2024-09-01,
2774,2288,29,2024-09-01,
2775,2289,7,2024-09-01,
2776,2290,30,2025-09-09,
2777,2291,2,2024-09-01,2025-04-24
2778,2291,35,2025-04-25,
2779,2292,3,2024-09-01,
2780,2293,22,2026-03-08,
2781,2294,29,2025-11-27,2026-06-25
2782,2294,18,2026-06-26,
2783,2295,35,2024-10-26,
2784,2296,39,2024-09-01,
2785,2297,15,2024-09-01,
2786,2298,8,2024-09-01,2026-04-05
2787,2298,37,2026-04-06,
2788,2299,28,2024-09-01,
2789,2300,24,2026-02-22,
2790,2301,24,2024-09-01,2025-09-26
2791,2301,42,2025-09-27,
2792,2302,26,2024-09-01,
2793,2303,2,2024-09-01,
2794,2304,25,2025-12-31,2026-05-26
2795,2304,26,2026-05-27,
2796,2305,20,2024-09-01,
2797,2306,9,2024-09-01,
2798,2307,1,2026-04-26,2026-07-29
2799,2307,40,2026-07-30,
2800,2308,22,2024-09-01,
2801,2309,37,2025-02-19,2025-12-30
2802,2309,12,2025-12-31,
2803,2310,32,2024-09-01,
2804,2311,1,2024-09-01,
2805,2312,28,2024-09-01,
2806,2313,27,2025-10-22,2026-05-23
2807,2313,35,2026-05-24,
2808,2314,12,2024-09-01,
2809,2315,11,2025-08-13,
2810,2316,23,2024-09-01,
2811,2317,26,2024-09-01,
2812,2318,13,2024-09-01,2025-05-18
2813,2318,21,2025-05-19,
2814,2319,36,2024-09-01,
2815,2320,17,2026-01-02,2026-03-17
2816,2320,37,2026-03-18,
2817,2321,17,2024-09-01,2025-08-05
2818,2321,19,2025-08-06,
2819,2322,18,2024-09-01,
2820,2323,11,2024-09-01,
2821,2324,3,2024-09-01,
2822,2325,12,2024-09-01,
2823,2326,32,2024-09-01,
2824,2327,38,2024-09-22,
2825,2328,29,2024-09-01,2025-01-27
2826,2328,16,2025-01-28,
2827,2329,40,2024-09-01,
2828,2330,6,2024-09-01,2026-04-04
2829,2330,3,2026-04-05,
2830,2331,33,2025-09-19,
2831,2332,42,2024-09-01,
2832,2333,11,2024-09-01,
2833,2334,15,2024-09-01,
2834,2335,35,2024-09-01,2025-08-07
2835,2335,14,2025-08-08,
2836,2336,34,2024-12-12,
2837,2337,42,2024-09-01,
2838,2338,12,2025-07-16,
2839,2339,15,2024-09-01,
2840,2340,6,2025-01-21,
2841,2341,22,2024-09-01,
2842,2342,8,2024-09-01,
2843,2343,21,2024-09-01,
2844,2344,28,2024-09-01,
2845,2345,30,2024-09-01,
2846,2346,13,2024-09-01,
2847,2347,5,2024-09-01,2025-03-20
2848,2347,29,2025-03-21,
2849,2348,30,2024-09-01,
2850,2349,36,2024-09-01,
2851,2350,32,2024-09-01,
2852,2351,41,2024-09-01,
2853,2352,42,2024-09-01,
2854,2353,32,2024-09-01,
2855,2354,19,2025-12-12,
2856,2355,24,2024-09-01,
2857,2356,3,2024-09-01,
2858,2357,9,2024-09-01,
2859,2358,7,2024-09-01,
2860,2359,22,2025-10-19,2026-07-04
2861,2359,24,2026-07-05,
2862,2360,33,2024-09-01,
2863,2361,14,2024-09-01,
2864,2362,34,2024-09-01,
2865,2363,22,2024-09-01,
2866,2364,30,2024-09-01,
2867,2365,41,2024-09-01,2025-10-26
2868,2365,42,2025-10-27,
2869,2366,24,2024-09-01,
2870,2367,10,2024-09-01,
2871,2368,30,2024-09-01,
2872,2369,28,2024-09-01,
2873,2370,16,2024-09-01,
2874,2371,20,2024-09-01,2025-03-13
2875,2371,11,2025-03-14,
2876,2372,36,2024-09-01,2025-04-22
2877,2372,5,2025-04-23,
2878,2373,13,2024-09-01,2026-03-20
2879,2373,14,2026-03-21,
2880,2374,12,2024-09-01,2024-11-30
2881,2374,20,2024-12-01,
2882,2375,20,2024-09-01,
2883,2376,1,2024-09-01,
2884,2377,1,2024-09-01,
2885,2378,14,2024-09-01,
2886,2379,18,2024-09-01,
2887,2380,12,2024-09-01,
2888,2381,32,2025-08-21,
2889,2382,39,2025-05-18,
2890,2383,33,2024-09-01,2025-04-05
2891,2383,31,2025-04-06,
2892,2384,12,2024-09-01,
2893,2385,16,2024-09-01,2026-02-20
2894,2385,29,2026-02-21,
2895,2386,11,2025-02-05,
2896,2387,17,2024-09-01,
2897,2388,35,2024-09-01,
2898,2389,17,2025-12-23,
2899,2390,32,2024-09-01,
2900,2391,10,2025-06-21,
2901,2392,10,2024-09-01,
2902,2393,24,2024-09-01,
2903,2394,20,2024-09-01,
2904,2395,19,2024-09-01,
2905,2396,32,2025-11-16,
2906,2397,25,2024-09-01,
2907,2398,39,2024-09-01,
2908,2399,28,2024-09-01,
2909,2400,41,2024-09-01,
2910,2401,37,2025-08-24,
2911,2402,7,2024-09-01,
2912,2403,2,2024-12-13,2026-05-05
2913,2403,6,2026-05-06,
2914,2404,4,2024-09-01,
2915,2405,15,2024-09-01,
2916,2406,39,2026-06-13,
2917,2407,26,2024-09-01,
2918,2408,7,2024-09-01,
2919,2409,17,2024-09-01,
2920,2410,18,2024-12-21,
2921,2411,25,2025-02-22,
2922,2412,38,2024-09-01,
2923,2413,26,2024-09-01,
2924,2414,25,2024-09-01,
2925,2415,22,2025-12-31,
2926,2416,27,2024-09-01,2024-11-27
2927,2416,32,2024-11-28,
2928,2417,28,2024-09-01,
2929,2418,18,2024-09-01,
2930,2419,21,2025-11-11,2026-03-10
2931,2419,4,2026-03-11,
2932,2420,38,2025-08-19,
2933,2421,10,2025-05-20,
2934,2422,15,2024-09-01,
2935,2423,34,2024-09-01,
2936,2424,31,2024-09-01,
2937,2425,20,2025-07-06,
2938,2426,20,2024-09-01,2026-05-23
2939,2426,19,2026-05-24,
2940,2427,20,2024-09-01,2025-09-23
2941,2427,18,2025-09-24,
2942,2428,38,2024-12-08,
2943,2429,15,2026-06-24,
2944,2430,3,2025-02-27,
2945,2431,23,2024-09-01,
2946,2432,19,2024-09-01,2026-04-07
2947,2432,30,2026-04-08,
2948,2433,20,2024-09-01,
2949,2434,8,2024-09-01,
2950,2435,1,2024-09-01,2025-04-08
2951,2435,39,2025-04-09,
2952,2436,22,2024-09-01,2026-05-10
2953,2436,24,2026-05-11,
2954,2437,36,2024-09-01,
2955,2438,25,2024-09-01,
2956,2439,5,2024-09-01,
2957,2440,21,2024-09-01,
2958,2441,34,2026-05-16,
2959,2442,20,2024-09-01,
2960,2443,34,2024-09-08,
2961,2444,39,2025-10-28,
2962,2445,24,2025-07-11,
2963,2446,36,2024-09-01,
2964,2447,2,2024-09-01,2026-03-30
2965,2447,28,2026-03-31,
2966,2448,37,2024-09-01,2024-11-12
2967,2448,10,2024-11-13,
2968,2449,25,2024-09-01,
2969,2450,33,2024-09-01,2025-07-18
2970,2450,37,2025-07-19,
2971,2451,1,2024-09-01,
2972,2452,39,2024-09-01,
2973,2453,16,2024-09-01,
2974,2454,32,2026-04-14,
2975,2455,39,2024-09-01,
2976,2456,33,2024-09-01,
2977,2457,21,2024-09-01,2026-03-30
2978,2457,5,2026-03-31,
2979,2458,24,2024-09-01,
2980,2459,21,2026-02-01,
2981,2460,41,2024-09-01,
2982,2461,40,2024-09-01,
2983,2462,32,2024-09-01,2026-07-07
2984,2462,21,2026-07-08,
2985,2463,9,2024-09-01,2025-05-29
2986,2463,3,2025-05-30,
2987,2464,7,2024-09-01,
2988,2465,19,2026-06-07,2026-08-18
2989,2465,15,2026-08-19,
2990,2466,32,2024-09-01,
2991,2467,39,2024-09-01,
2992,2468,31,2024-09-01,
2993,2469,12,2024-09-01,
2994,2470,33,2024-09-01,
2995,2471,41,2024-09-01,
2996,2472,24,2024-09-01,
2997,2473,22,2024-09-01,
2998,2474,2,2024-09-01,
2999,2475,21,2024-09-01,
3000,2476,39,2024-09-01,
3001,2477,37,2024-09-01,
3002,2478,13,2025-11-15,
3003,2479,11,2024-09-01,
3004,2480,6,2024-09-01,
3005,2481,41,2024-09-01,
3006,2482,7,2024-09-01,
3007,2483,3,2024-09-01,
3008,2484,33,2025-07-24,
3009,2485,17,2025-12-21,
3010,2486,23,2024-09-01,
3011,2487,38,2025-10-01,
3012,2488,35,2024-09-01,
3013,2489,13,2024-09-01,
3014,2490,4,2024-09-01,
3015,2491,13,2024-09-01,2025-11-28
3016,2491,35,2025-11-29,
3017,2492,9,2024-09-01,
3018,2493,1,2025-06-12,
3019,2494,17,2024-09-01,
3020,2495,26,2024-09-01,2025-08-11
3021,2495,18,2025-08-12,
3022,2496,9,2024-09-01,
3023,2497,6,2024-09-01,
3024,2498,15,2024-11-15,
3025,2499,33,2024-09-01,
3026,2500,25,2024-09-01,2026-02-03
3027,2500,17,2026-02-04,
3028,2501,16,2024-09-01,
3029,2502,27,2024-09-01,
3030,2503,20,2024-09-01,
3031,2504,3,2024-09-01,
3032,2505,5,2024-09-01,
3033,2506,20,2024-09-01,2025-04-26
3034,2506,15,2025-04-27,
3035,2507,21,2024-09-01,
3036,2508,2,2024-09-01,
3037,2509,2,2025-10-07,
3038,2510,8,2024-09-01,
3039,2511,28,2024-09-01,2026-04-04
3040,2511,42,2026-04-05,
3041,2512,3,2025-03-04,2025-06-29
3042,2512,42,2025-06-30,
3043,2513,7,2024-09-01,
3044,2514,17,2024-09-01,2025-11-04
3045,2514,33,2025-11-05,
3046,2515,33,2024-09-01,
3047,2516,3,2024-09-01,
3048,2517,42,2024-10-16,
3049,2518,9,2024-09-01,
3050,2519,21,2024-09-01,2025-04-19
3051,2519,2,2025-04-20,
3052,2520,8,2024-09-01,2026-05-07
3053,2520,33,2026-05-08,
3054,2521,21,2024-09-01,
3055,2522,26,2024-09-01,2025-03-22
3056,2522,34,2025-03-23,
3057,2523,9,2026-01-17,
3058,2524,9,2026-06-16,
3059,2525,8,2024-09-01,2026-05-30
3060,2525,9,2026-05-31,
3061,2526,29,2024-09-01,
3062,2527,26,2024-09-01,
3063,2528,17,2024-09-01,2026-02-03
3064,2528,8,2026-02-04,
3065,2529,35,2025-12-23,
3066,2530,14,2025-04-12,
3067,2531,8,2024-09-01,2026-04-10
3068,2531,18,2026-04-11,
3069,2532,38,2024-09-01,
3070,2533,10,2024-09-01,
3071,2534,17,2024-09-01,2024-11-07
3072,2534,14,2024-11-08,
3073,2535,24,2024-09-01,
3074,2536,8,2024-09-01,
3075,2537,36,2026-02-07,
3076,2538,40,2025-10-08,2026-06-15
3077,2538,21,2026-06-16,
3078,2539,32,2024-09-01,
3079,2540,19,2026-05-27,
3080,2541,29,2024-09-01,
3081,2542,38,2024-09-01,
3082,2543,40,2024-09-01,2026-06-15
3083,2543,41,2026-06-16,
3084,2544,5,2024-09-01,2025-01-19
3085,2544,27,2025-01-20,
3086,2545,17,2026-01-13,
3087,2546,26,2024-09-01,
3088,2547,14,2025-06-03,2026-03-09
3089,2547,15,2026-03-10,
3090,2548,6,2024-09-01,
3091,2549,9,2025-07-05,
3092,2550,29,2024-09-01,
3093,2551,42,2024-09-01,
3094,2552,30,2024-09-16,
3095,2553,10,2024-09-01,
3096,2554,34,2024-09-01,
3097,2555,33,2025-11-27,
3098,2556,6,2024-09-01,
3099,2557,12,2024-09-01,
3100,2558,28,2025-08-13,
3101,2559,29,2026-02-17,
3102,2560,19,2025-04-12,
3103,2561,19,2024-09-01,
3104,2562,20,2024-09-01,2025-10-19
3105,2562,18,2025-10-20,
3106,2563,8,2024-09-01,
3107,2564,35,2025-11-15,2026-03-05
3108,2564,8,2026-03-06,
3109,2565,17,2024-09-01,2025-09-10
3110,2565,30,2025-09-11,
3111,2566,12,2024-09-01,
3112,2567,34,2024-09-01,2025-05-12
3113,2567,11,2025-05-13,
3114,2568,29,2024-09-01,2025-09-28
3115,2568,22,2025-09-29,
3116,2569,20,2026-04-11,
3117,2570,11,2024-09-01,
3118,2571,19,2025-01-13,
3119,2572,6,2024-09-01,
3120,2573,12,2024-09-01,
3121,2574,10,2024-11-19,
3122,2575,22,2024-09-01,
3123,2576,41,2024-11-25,2026-05-25
3124,2576,40,2026-05-26,
3125,2577,1,2024-09-01,
3126,2578,42,2024-09-01,2026-01-19
3127,2578,7,2026-01-20,
3128,2579,16,2024-09-01,
3129,2580,30,2024-09-01,
3130,2581,13,2024-09-01,
3131,2582,34,2024-09-01,
3132,2583,35,2024-09-01,
3133,2584,10,2024-09-01,
3134,2585,21,2024-09-01,
3135,2586,1,2024-09-01,2025-02-04
3136,2586,10,2025-02-05,
3137,2587,2,2024-09-01,2025-04-20
3138,2587,31,2025-04-21,
3139,2588,39,2024-09-01,
3140,2589,22,2024-09-01,
3141,2590,37,2025-05-26,
3142,2591,21,2026-04-11,
3143,2592,5,2025-10-24,
3144,2593,31,2024-09-01,
3145,2594,36,2024-09-01,
3146,2595,1,2026-05-04,2026-07-05
3147,2595,4,2026-07-06,
3148,2596,21,2024-09-01,
3149,2597,14,2024-09-01,
3150,2598,16,2024-09-01,2025-09-14
3151,2598,8,2025-09-15,
3152,2599,25,2024-09-01,
3153,2600,2,2024-09-01,2025-01-22
3154,2600,20,2025-01-23,
3155,2601,37,2024-09-01,2026-07-27
3156,2601,4,2026-07-28,
3157,2602,30,2024-09-01,
3158,2603,13,2024-09-01,
3159,2604,7,2024-09-01,2026-02-12
3160,2604,9,2026-02-13,
3161,2605,23,2025-03-04,
3162,2606,9,2024-09-01,2024-12-15
3163,2606,38,2024-12-16,
3164,2607,35,2024-09-01,
3165,2608,38,2024-09-01,2026-01-13
3166,2608,1,2026-01-14,
3167,2609,33,2024-09-01,
3168,2610,33,2024-09-01,
3169,2611,40,2024-09-01,2025-11-16
3170,2611,13,2025-11-17,
3171,2612,38,2025-07-06,
3172,2613,18,2024-09-01,
3173,2614,6,2024-09-01,
3174,2615,8,2024-09-01,
3175,2616,31,2024-09-01,2025-08-04
3176,2616,12,2025-08-05,
3177,2617,39,2026-04-12,2026-07-31
3178,2617,6,2026-08-01,
3179,2618,30,2024-09-01,
3180,2619,5,2025-02-17,2025-07-27
3181,2619,8,2025-07-28,
3182,2620,8,2024-09-01,
3183,2621,25,2024-09-01,
3184,2622,23,2025-06-11,
3185,2623,20,2024-09-01,
3186,2624,5,2024-09-01,
3187,2625,30,2024-09-01,
3188,2626,35,2024-09-01,
3189,2627,22,2026-01-23,
3190,2628,16,2024-09-01,
3191,2629,28,2024-09-01,2025-06-15
3192,2629,8,2025-06-16,
3193,2630,28,2024-09-01,
3194,2631,42,2024-09-01,2025-06-01
3195,2631,29,2025-06-02,
3196,2632,15,2024-09-01,
3197,2633,4,2024-10-18,
3198,2634,24,2024-09-01,
3199,2635,30,2025-02-05,
3200,2636,18,2025-12-17,2026-03-18
3201,2636,40,2026-03-19,
3202,2637,36,2024-09-01,
3203,2638,16,2024-09-01,
3204,2639,37,2024-09-01,
3205,2640,22,2024-09-01,
3206,2641,21,2024-09-01,
3207,2642,6,2024-09-01,
3208,2643,2,2024-09-01,
3209,2644,32,2024-09-01,
3210,2645,32,2024-09-01,
3211,2646,7,2024-09-01,
3212,2647,41,2024-09-01,
3213,2648,30,2024-09-01,
3214,2649,36,2026-03-04,
3215,2650,32,2024-09-01,
3216,2651,35,2024-09-01,
3217,2652,33,2024-09-01,
3218,2653,25,2026-01-15,
3219,2654,4,2024-09-01,
3220,2655,14,2025-03-15,2025-08-08
3221,2655,14,2025-08-09,
3222,2656,24,2024-11-12,
3223,2657,33,2024-09-01,
3224,2658,15,2024-09-01,
3225,2659,11,2024-09-01,
3226,2660,40,2024-09-01,
3227,2661,8,2025-01-19,
3228,2662,14,2024-09-01,
3229,2663,14,2024-09-01,
3230,2664,13,2024-09-01,2025-01-10
3231,2664,22,2025-01-11,
3232,2665,22,2026-02-04,
3233,2666,12,2024-09-01,2026-06-28
3234,2666,41,2026-06-29,
3235,2667,15,2025-11-16,
3236,2668,22,2024-09-01,
3237,2669,6,2024-09-01,
3238,2670,23,2024-09-01,
3239,2671,35,2024-09-01,
3240,2672,22,2024-09-01,2026-03-09
3241,2672,37,2026-03-10,
3242,2673,31,2024-09-01,
3243,2674,11,2024-09-01,
3244,2675,7,2024-09-01,2026-05-24
3245,2675,38,2026-05-25,
3246,2676,8,2024-09-01,
3247,2677,33,2024-09-01,
3248,2678,34,2024-09-01,
3249,2679,22,2024-09-01,2024-12-19
3250,2679,15,2024-12-20,
3251,2680,34,2024-11-24,
3252,2681,41,2025-07-19,
3253,2682,7,2024-09-01,
3254,2683,15,2024-09-01,2024-12-01
3255,2683,15,2024-12-02,
3256,2684,26,2024-09-01,2025-12-08
3257,2684,2,2025-12-09,
3258,2685,13,2024-09-01,
3259,2686,18,2024-09-01,
3260,2687,26,2024-09-01,
3261,2688,11,2024-09-01,
3262,2689,1,2024-09-01,
3263,2690,33,2024-09-01,2026-02-23
3264,2690,39,2026-02-24,
3265,2691,16,2024-09-01,
3266,2692,19,2024-09-01,
3267,2693,28,2024-09-01,
3268,2694,39,2024-09-01,2026-06-14
3269,2694,8,2026-06-15,
3270,2695,4,2025-06-04,2025-09-11
3271,2695,37,2025-09-12,
3272,2696,16,2024-09-01,
3273,2697,41,2024-09-01,
3274,2698,33,2026-03-09,
3275,2699,4,2024-09-01,
3276,2700,26,2024-09-01,2026-03-19
3277,2700,37,2026-03-20,
3278,2701,6,2024-09-01,
3279,2702,17,2024-09-01,
3280,2703,14,2025-10-27,
3281,2704,11,2024-11-03,2026-05-13
3282,2704,14,2026-05-14,
3283,2705,4,2025-04-30,
3284,2706,37,2024-09-01,
3285,2707,32,2024-09-01,
3286,2708,3,2024-09-01,
3287,2709,3,2025-09-21,2026-07-13
3288,2709,18,2026-07-14,
3289,2710,15,2024-09-01,2025-02-13
3290,2710,5,2025-02-14,
3291,2711,41,2024-09-01,
3292,2712,32,2024-09-01,2025-10-18
3293,2712,7,2025-10-19,
3294,2713,9,2024-09-01,
3295,2714,4,2024-09-01,
3296,2715,16,2024-09-01,
3297,2716,13,2024-09-01,
3298,2717,19,2024-09-01,
3299,2718,11,2024-09-01,
3300,2719,28,2024-09-01,
3301,2720,14,2024-09-01,
3302,2721,31,2026-04-11,
3303,2722,35,2024-09-01,
3304,2723,7,2024-09-01,2026-05-15
3305,2723,12,2026-05-16,
3306,2724,25,2024-09-01,
3307,2725,20,2024-12-18,2025-05-09
3308,2725,18,2025-05-10,
3309,2726,34,2024-09-01,
3310,2727,40,2024-09-01,
3311,2728,33,2024-09-01,
3312,2729,26,2024-09-01,
3313,2730,35,2026-04-10,
3314,2731,29,2024-09-01,
3315,2732,40,2024-09-01,
3316,2733,37,2024-09-01,
3317,2734,1,2024-10-30,2026-03-09
3318,2734,8,2026-03-10,
3319,2735,12,2024-09-01,
3320,2736,39,2024-09-01,2025-05-02
3321,2736,25,2025-05-03,
3322,2737,9,2025-04-02,
3323,2738,6,2025-04-18,2025-11-27
3324,2738,2,2025-11-28,
3325,2739,29,2024-09-01,2026-04-27
3326,2739,37,2026-04-28,
3327,2740,9,2024-09-01,
3328,2741,10,2024-09-01,
3329,2742,8,2024-09-01,
3330,2743,8,2024-09-01,2025-11-21
3331,2743,30,2025-11-22,
3332,2744,21,2024-09-01,2024-12-02
3333,2744,6,2024-12-03,
3334,2745,21,2024-09-01,
3335,2746,4,2024-09-01,
3336,2747,29,2024-09-01,
3337,2748,7,2024-12-27,
3338,2749,2,2024-09-01,2026-01-26
3339,2749,26,2026-01-27,
3340,2750,29,2024-09-01,
3341,2751,37,2024-09-01,2026-04-06
3342,2751,9,2026-04-07,
3343,2752,18,2024-09-01,
3344,2753,18,2024-09-01,2025-03-23
3345,2753,35,2025-03-24,
3346,2754,15,2024-09-01,2025-04-21
3347,2754,2,2025-04-22,
3348,2755,3,2024-09-01,
3349,2756,18,2025-04-23,2026-03-08
3350,2756,19,2026-03-09,
3351,2757,9,2025-04-20,
3352,2758,39,2024-09-01,
3353,2759,27,2026-04-28,
3354,2760,19,2024-09-01,2025-07-12
3355,2760,15,2025-07-13,
3356,2761,14,2024-09-01,
3357,2762,13,2024-12-22,2026-04-20
3358,2762,12,2026-04-21,
3359,2763,6,2024-09-01,
3360,2764,41,2025-05-05,
3361,2765,6,2024-09-01,
3362,2766,20,2025-10-02,2026-02-23
3363,2766,24,2026-02-24,
3364,2767,7,2024-09-01,
3365,2768,9,2024-09-01,
3366,2769,30,2026-01-19,
3367,2770,10,2025-08-12,
3368,2771,26,2025-02-02,2026-04-27
3369,2771,27,2026-04-28,
3370,2772,38,2024-09-01,
3371,2773,18,2025-05-30,
3372,2774,27,2024-09-06,2025-09-16
3373,2774,26,2025-09-17,
3374,2775,17,2024-09-01,
3375,2776,41,2025-07-02,
3376,2777,33,2024-09-01,2026-02-25
3377,2777,38,2026-02-26,
3378,2778,22,2024-09-01,
3379,2779,10,2024-09-01,
3380,2780,32,2024-09-01,
3381,2781,2,2025-01-10,
3382,2782,41,2024-09-01,
3383,2783,25,2024-09-01,
3384,2784,13,2024-09-01,
3385,2785,30,2026-03-06,2026-06-13
3386,2785,14,2026-06-14,
3387,2786,4,2025-09-22,2026-03-06
3388,2786,13,2026-03-07,
3389,2787,8,2024-09-01,
3390,2788,18,2024-09-01,
3391,2789,7,2024-09-01,
3392,2790,27,2024-09-01,
3393,2791,15,2026-06-27,2026-09-21
3394,2791,10,2026-09-22,
3395,2792,8,2024-09-01,
3396,2793,12,2024-09-01,
3397,2794,23,2024-09-01,
3398,2795,27,2024-09-01,
3399,2796,19,2024-09-01,
